"Lnc/ CircRNA name","Cancer name","Methods","Expression pattern","Mechanism","Function","Clinical","Pubmed ID","Details","Box Plot","Stage Plot","Survival","Similar","Network"
"LINC00959","colorectal cancer","qPCR, Western blot, RNAi etc.","down-regulated","","","","29228592","details","","","","",""
"LINC00973","colon cancer","qPCR","up-regulated","","","","29870803","details","","","","",""
"LINC00973","colorectal cancer","qPCR","up-regulated","","","","30848094","details","","","","",""
"LINC00973","colon cancer","RNA-seq, qPCR etc.","up-regulated","","","","29870803","details","","","","",""
"LINC01021","colorectal cancer","RNA-seq, qPCR, Western blot, Luciferase reporter assay, pSILAC etc.","up-regulated","","","","26183718","details","","","","",""
"LINC01021","colorectal cancer","qPCR, Luciferase reporter assay, Western blot etc.","up-regulated","","","","29262524","details","","","","",""
"LINC01082","colon cancer","qPCR, other","down-regulated","","","","31432387","details","","","","",""
"LINC01119","Colorectal Cancer","RNA-seq","differential expression","","","","30880326","details","","","","",""
"LINC01133","colorectal cancer","qPCR","down-regulated","","","","28537675","details","","","","",""
"LINC01133","colorectal cancer","qPCR, Western blot, RIP etc.","down-regulated","","","","27443606","details","","","","",""
"LINC01194","colorectal cancer","qPCR, Western blot","up-regulated","","","","30962722","details","","","","",""
"LINC01234","colon cancer","qPCR, Luciferase reporter assay, Western blot","up-regulated","","","","30755591","details","","","","",""
"LINC01234","colorectal cancer","Dual luciferase reporter assay, qRT-PCR.RIP, Western blot","up-regulated","","","","31904146","details","","","","",""
"LINC01234","Colorectal Cancer","qPCR, Western blot, in vitro knockdown","up-regulated","","","","31650732","details","","","","",""
"LINC01296","colorectal cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP, etc.","differential expression","","","","30547804","details","","","","",""
"LINC01296","colon cancer","qPCR, RIP etc.","up-regulated","","","","29673421","details","","","","",""
"LINC01354","colorectal cancer","qRT-PCR , Luciferase reporter assay , Western blot , RIP , in vitro knockdown etc.","up-regulated","","","","30987669","details","","","","",""
"LINC01410","colon cancer","qPCR, Western blot, etc.","up-regulated","","","","30546401","details","","","","",""
"LINC01413","colorectal cancer","Microarray, qRT-PCR, Western blot, RIP, Luciferase Reporter Assay, In Vivo Assays","up-regulated","","","","31927328","details","","","","",""
"LINC01503","colorectal cancer","qPCR, Luciferase reporter assay, etc.","up-regulated","","","","30542444","details","","","","",""
"LINC01510","colorectal cancer","qPCR, etc.","up-regulated","","","","30536314","details","","","","",""
"LINC01510","colorectal cancer","Microarray, qPCR, Western blot etc.","up-regulated","","","","29581707","details","","","","",""
"LINC01555","colorectal cancer","RT-PCR , Western blot , in vitro knockdown etc.","up-regulated","","","","31144675","details","","","","",""
"LINC01602","colorectal cancer","qRT-PCR","up-regulated","","","","31824849","details","","","","",""
"LINC02023","Colorectal cancer","qPCR","down-regulated","","","","30849479","details","","","","",""
"LINC02381","colorectal cancer","Western blot","down-regulated","","","","32092325","details","","","","",""
"LINC02418","colorectal cancer","qPCR, Western blot, Luciferase reporter assay","up-regulated","","","","31358735","details","","","","",""
"LINC02595","colorectal cancer","qRT-PCR, Western blot, Microarray","up-regulated","","","","32064615","details","","","","",""
"LINCRNA-p21","Colon cancer","qPCR, Western blot, in vitro knockdown, RIP, etc.","down-regulated","","","","30594943","details","","","","",""
"LINCRNA-p21","colon cancer","qPCR, Western blot, RIP, ISH, MTT assay etc.","up-regulated","","","","26656491","details","","","","",""
"LINCRNA-p21","colorectal cancer","qPCR, Northern blot, Luciferase reporter assay, Cell viability assay etc.","down-regulated","","","","26497997","details","","","","",""
"LINCRNA-p21","colorectal cancer","qPCR, RNAi, Western blot etc.","down-regulated","","","","24573322","details","","","","",""
"LINCRNA-p21","colorectal cancer","qPCR etc.","down-regulated","","","","24012455","details","","","","",""
"LINCRNA-p21","colorectal cancer","qPCR, Western blot, RIP","down-regulated","","","","29207671","details","","","","",""
"LINRIS","colon cancer","qPCR, RNAi, RIP etc","up-regulated","","","","31791342","details","","","","",""
"LL22NC03-N64E9.1","colorectal cancer","qPCR, Western blot, RIP, ChIP etc.","up-regulated","","","","28938648","details","","","","",""
"LNAPPCC","colon cancer","qPCR, Western blot, RIP, Luciferase reporter assay etc","up-regulated","","","","32330872","details","","","","",""
"lnc-DILC","colorectal cancer","qRT-PCR etc.","down-regulated","","","","31081085","details","","","","",""
"lnc-DILC","colorectal cancer","qPCR, Western blot, in vitro knockdown, Luciferase reporter assay etc.","down-regulated","","","","29621586","details","","","","",""
"lnc-GNAT1-1","colorectal cancer","qPCR, RNAi, Western blot, Flow cytometry assay, Cell proliferation assay etc.","down-regulated","","","","27912775","details","","","","",""
"lnc-KIAA1755-5:9","colon cancer","Microarray, qPCR etc.","up-regulated","","","","28160106","details","","","","",""
"lnc-OC1","colorectal cancer","qPCR, Western blot, RIP, Microarray, etc.","down-regulated","","","","29931370","details","","","","",""
"lnc-Sox5","colorectal cancer","qPCR, Western blot, RIP etc.","up-regulated","","","","28632999","details","","","","",""
"lnc00152","colorectal cancer","qPCR, Western blot, Luciferase reporter assay","up-regulated","","","","29956750","details","","","","",""
"lnc00964-3","colorectal cancer","qPCR etc.","down-regulated","","","","25740697","details","","","","",""
"lnc34a","colon cancer","qPCR, Western blot, RIP etc.","up-regulated","","","","27077950","details","","","","",""
"lnc_ASNR","colorectal cancer","qPCR, RNAi, Northern blot etc.","up-regulated","","","","27578251","details","","","","",""
"lncAGER","colorectal cancer","qRT-PCR","down-regulated","","","","32031046","details","","","","",""
"lncBRM","colorectal cancer","qPCR, Western blot, Luciferase reporter assay, etc.","up-regulated","","","","30563768","details","","","","",""
"lncCMPK2","colorectal cancer","qPCR, Western blot etc","up-regulated","","","","32203166","details","","","","",""
"lncRNA-422","colorectal cancer","qPCR","down-regulated","","","","29050940","details","","","","",""
"lncRNA-422","colorectal cancer","Microarray, qPCR etc.","up-regulated","","","","25456707","details","","","","",""
"lncRNA-AK098783","colorectal cancer","Microarray, qPCR etc.","up-regulated","","","","29590393","details","","","","",""
"lncRNA-APC1","colorectal cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP, etc.","down-regulated","","","","30511962","details","","","","",""
"lncRNA-ATB","colorectal cancer","Western blot, Luciferase reporter assay","up-regulated","","","","31222825","details","","","","",""
"lncRNA-ATB","colorectal cancer","qRT-PCR etc.","up-regulated","","","","31093977","details","","","","",""
"lncRNA-ATB","colorectal cancer","qPCR, Western blot etc.","differential expressed","","","","32256798","details","","","","",""
"lncRNA-ATB","colon cancer","qPCR etc.","up-regulated","","","","26487301","details","","","","",""
"lncRNA-ATB","colorectal cancer","qPCR etc.","up-regulated","","","","25750289","details","","","","",""
"lncRNA-BCAT1","colorectal cancer","qPCR, Western blot etc.","down-regulated","","","","28416735","details","","","","",""
"lncRNA-cCSC1","colorectal cancer","qRT-PCR, Western blot assay","up-regulated","","","","31680315","details","","","","",""
"lncRNA-CLMAT3","colorectal cancer","qPCR, RNAi, Western blot, Flow cytometry assay, Immunoprecipitation etc.","up-regulated","","","","27391344","details","","","","",""
"lncRNA-CLMAT3","colorectal cancer","Microarray, qPCR etc.","up-regulated","","","","26050227","details","","","","",""
"lncRNA-CTD903","colorectal cancer","qPCR, Western blot etc.","up-regulated","","","","27035092","details","","","","",""
"lncRNA-HEIH","colorectal cancer","qPCR, Luciferase reporter assay, Western blot etc.","up-regulated","","","","29081216","details","","","","",""
"lncRNA-KAT7","Colorectal cancer","qPCR, Western blot","down-regulated","","","","30858757","details","","","","",""
"lncRNA-LET","colorectal cancer","qPCR, Western blot, RIP, in vitro knockdown etc.","down-regulated","","","","23395002","details","","","","",""
"lncRNA-MIF","colon cancer","qPCR, Luciferase reporter assay etc.","differential expression","","","","27317567","details","","","","",""
"lncRNA-PRAL","colon cancer","qPCR etc.","down-regulated","","","","25078450","details","","","","",""
"lncRNA-RP1-13P20.6","colorectal cancer","qPCR etc.","down-regulated","","","","27596299","details","","","","",""
"lncRNA-RP11-317J10.2","colorectal cancer","qPCR","down-regulated","","","","29073791","details","","","","",""
"lncRNA-URHC","colorectal cancer","qPCR, Western blot etc.","up-regulated","","","","29630109","details","","","","",""
"lncRNA00673","colorectal cancer","qPCR","up-regulated","","","","29461596","details","","","","",""
"lncTCF7","colorectal cancer","qPCR, Western blot","up-regulated","","","","29344178","details","","","","",""
"lncTCF7","colorectal cancer","qPCR etc.","up-regulated","","","","29532890","details","","","","",""
"lncV6_116109","colorectal cancer","qPCR, Western blot etc.","up-regulated","","","","30562751","details","","","","",""
"lncV6_38772","colorectal cancer","qPCR, Western blot etc.","up-regulated","","","","30562751","details","","","","",""
"lncV6_84003","colorectal cancer","qPCR, Western blot etc.","up-regulated","","","","30562751","details","","","","",""
"lncV6_98390","colorectal cancer","qPCR, Western blot etc.","up-regulated","","","","30562751","details","","","","",""
"LNCV6_98602","colorectal cancer","qPCR, Western blot etc.","up-regulated","","","","30562751","details","","","","",""
"lncV_108266","colorectal cancer","qPCR, Western blot, etc.","up-regulated","","","","30562751","details","","","","",""
"LNRRIL6","colorectal cancer","qPCR, Western blot, in vitro knockdown","up-regulated","","","","31246342","details","","","","",""
"LOC100190940","colorectal cancer","qPCR, RNAi etc.","up-regulated","","","","27004403","details","","","","",""
"LOC100287225","colorectal cancer","qPCR etc.","down-regulated","","","","27062707","details","","","","",""
"LOC100287225","colorectal cancer","qPCR etc.","down-regulated","","","","26429648","details","","","","",""
"LOC101927746","colorectal cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, etc.","up-regulated","","","","30616889","details","","","","",""
"LOC152578","colorectal cancer","Microarray, qPCR etc.","up-regulated","","","","26328256","details","","","","",""
"LOC157627","colon cancer","Microarray, qPCR, RNA pull-down assay etc.","down-regulated","","","","27821766","details","","","","",""
"LOC283070","colorectal cancer","Microarray, qPCR, RNAi, Western blot, Flow cytometry assay, MTT assay etc.","up-regulated","","","","28077997","details","","","","",""
"LOC285194","colorectal cancer","qPCR etc.","up-regulated","","","","27683121","details","","","","",""
"LOC285194","colon cancer","qPCR, RNAi, Western blot, ChIP, Luciferase reporter assay, Cell proliferation assay, ISH etc.","differential expression","","","","23558749","details","","","","",""
"LOC285629","colorectal cancer","qPCR, in vitro knockdown, RNAi etc.","down-regulated","","","","29098557","details","","","","",""
"LOC554202","colorectal cancer","qPCR etc.","down-regulated","","","","27831651","details","","","","",""
"LOC554202","colorectal cancer","qPCR, RNAi, Western blot, Luciferase reporter assay, IHC etc.","down-regulated","","","","26362196","details","","","","",""
"LOC646329","colorectal cancer","RT-qPCR, Western blot","up-regulated","","","","32034483","details","","","","",""
"LSINCT5","colorectal cancer","qPCR etc.","up-regulated","","","","25526476","details","","","","",""
"LUADT1","colorectal cancer","qPCR etc.","up-regulated","","","","29762830","details","","","","",""
"LUCAT1","colorectal cancer","qPCR, RT-PCR, RNA-seq","up-regulated","","","","31964396","details","","","","",""
"LUCAT1","colorectal cancer","qPCR, Western blot, in vitro knockdown, RIP, etc.","up-regulated","","","","30690837","details","","","","",""
"LUCRC","colorectal cancer","RT-qPCR","up-regulated","","","","32082365","details","","","","",""
"LUNAR1","colorectal cancer","RT-PCR","up-regulated","","","","31882986","details","","","","",""
"MAFG-AS1","colorectal cancer","qPCR, Western blot, Luciferase reporter assay, other","up-regulated","","","","30348529","details","","","","",""
"MAFG-AS1","colorectal cancer","Microarray, qPCR etc.","up-regulated","","","","27147563","details","","","","",""
"MAGI2-AS3","colorectal cancer","qRT-PCR, Western blot","up-regulated","","","","31709544","details","","","","",""
"MALAT1","colorectal cancer","qPCR, Western blot, in vitro knockdown, RNAi","up-regulated","","","","29964337","details","","","","",""
"MALAT1","colorectal cancer","qPCR, Luciferase reporter assay etc","up-regulated","","","","32349546","details","","","","",""
"MALAT1","colorectal cancer","qPCR, Western blot etc.","differential expressed","","","","32323831","details","","","","",""
"MALAT1","colorectal cancer","qPCR, Western blot, RIP, Luciferase reporter assay etc","differential expressed","","","","32209115","details","","","","",""
"MALAT1","colon cancer","qPCR, Western blot, Dual luciferase reporter assay","up-regulated","","","","30154407","details","","","","",""
"MALAT1","colorectal cancer","qPCR, Western blot, Luciferase reporter assay, RNAi, other","up-regulated","","","","30285605","details","","","","",""
"MALAT1","colorectal cancer","qPCR, Western blot, Luciferase reporter assay, etc.","up-regulated","","","","30716387","details","","","","",""
"MALAT1","colorectal cancer","qPCR, Western blot, Luciferase reporter assay","up-regulated","","","","31372165","details","","","","",""
"MALAT1","Colorectal Cancer","qPCR","up-regulated","","","","31328973","details","","","","",""
"MALAT1","colorectal cancer","qPCR, Western blot, Luciferase reporter assay, RIP","differential expression","","","","31311811","details","","","","",""
"MALAT1","colon cancer","qPCR, Luciferase reporter assay, Western blot","up-regulated","","","","29226325","details","","","","",""
"MALAT1","colon cancer","Microarray, qPCR, RNAi etc.","up-regulated","","","","25546229","details","","","","",""
"MALAT1","colon cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown etc.","down-regulated","","","","29574704","details","","","","",""
"MALAT1","colorectal cancer","RT-qPCR, Western blot, in vitro knockdown","up-regulated","","","","29328404","details","","","","",""
"MALAT1","colorectal cancer","qPCR etc.","up-regulated","","","","29190941","details","","","","",""
"MALAT1","colorectal cancer","qPCR, Western blot etc.","down-regulated","","","","26887056","details","","","","",""
"MALAT1","colorectal cancer","Microarray, qPCR etc.","up-regulated","","","","27591862","details","","","","",""
"MALAT1","colorectal cancer","qPCR etc.","up-regulated","","","","27596298","details","","","","",""
"MALAT1","colorectal cancer","qPCR, RIP, in vitro knockdown etc.","up-regulated","","","","25025966","details","","","","",""
"MALAT1","colorectal cancer","qPCR etc.","up-regulated","","","","25031737","details","","","","",""
"MALAT1","colorectal cancer","qPCR, RNAi, Western blot, RIP, ChIP, Cell migration and invasion assay etc.","up-regulated","","","","28069878","details","","","","",""
"MALAT1","colorectal cancer","Microarray, qPCR, Western blot etc.","up-regulated","","","","25446987","details","","","","",""
"MALAT1","colorectal cancer","qPCR, RNAi, Western blot, RIP, Luciferase reporter assay etc.","up-regulated","","","","24244343","details","","","","",""
"MALAT1","colorectal cancer","qPCR etc.","differential expression","","","","21503572","details","","","","",""
"MALAT1","colorectal cancer","qPCR, Western blot, etc.","down-regulation","","","","29964337","details","","","","",""
"MAPKAPK5-AS1","colorectal cancer","qPCR, Western blot, RIP, other","up-regulated","","","","30343528","details","","","","",""
"MBNL1-AS1","colon cancer","qPCR, Western blot, Luciferase reporter assay, RIP","down-regulated","","","","31255531","details","","","","",""
"MEG3","colorectal cancer","Western blot, Luciferase reporter assay etc","up-regulated","","","","32219064","details","","","","",""
"MEG3","colorectal cancer","qPCR","down-regulated","","","","30978169","details","","","","",""
"MEG3","colorectal cancer","qPCR, RIP, Luciferase Reporter Assay, Western blot","down-regulated","","","","30119236","details","","","","",""
"MEG3","colorectal cancer","qPCR, Western blot, other","down-regulated","","","","31413531","details","","","","",""
"MEG3","colorectal cancer","qPCR, Western blot, etc.","down-regulated","","","","30556866","details","","","","",""
"MEG3","colorectal cancer","qPCR, Western blot, Luciferase reporter assay","down-regulated","","","","31632544","details","","","","",""
"MEG3","colorectal cancer","Genotyping etc.","differential expression","","","","26934323","details","","","","",""
"MEG3","colon cancer","qPCR, Western blot, Northern blot, ChIP etc.","down-regulated","","","","17569660","details","","","","",""
"MEG3","colon cancer","qPCR, ISH etc.","down-regulated","","","","14602737","details","","","","",""
"MEG3","colorectal cancer","qPCR","down-regulated","","","","28731151","details","","","","",""
"MEG3","colorectal cancer","qPCR etc.","down-regulated","","","","27391432","details","","","","",""
"MEG3","colorectal cancer","qPCR, Western blot, Flow cytometry assay etc.","down-regulated","","","","25636452","details","","","","",""
"MEG3","colorectal cancer","Western blot, Luciferase reporter assay, in vitro knockdown etc.","down-regulated","","","","29628342","details","","","","",""
"METTL14","colorectal cancer","RT-PCR, Western blot, RNA immunoprecipitation","up-regulated","","","","32111213","details","","","","",""
"MFI2-AS1","colorectal cancer","qRT-PCR, Western blotting etc.","up-regulated","","","","31094023","details","","","","",""
"MIA-RAB4B","colorectal cancer","qPCR, Microsatellite instability assay etc.","down-regulated","","","","28306719","details","","","","",""
"MIAT","colorectal cancer","qRT-PCR etc.","up-regulated","","","","31567876","details","","","","",""
"MIAT","colorectal cancer","qPCR, Western blot, Luciferase reporter assay etc.","up-regulated","","","","29686537","details","","","","",""
"MIR100HG","colorectal cancer","RT-qPCR","up-regulated","","","","31814848","details","","","","",""
"MIR100HG","colorectal cancer","qPCR etc.","up-regulated","","","","29035371","details","","","","",""
"MIR155HG","colon cancer","Microarray, qPCR, RNA pull-down assay etc.","down-regulated","","","","27821766","details","","","","",""
"MIR17HG","colorectal cancer","qPCR, RIP, other","up-regulated","","","","31409641","details","","","","",""
"MIR22HG","colorectal cancer","qRT-PCR, Western blot","down-regulated","","","","32127004","details","","","","",""
"MIR4435-2HG","colorectal cancer","RT-qPCR, Western blot","up-regulated","","","","32154166","details","","","","",""
"MIR4435-2HG","colorectal cancer","qRT-PCR","up-regulated","","","","32141545","details","","","","",""
"MIR4435-2HG","colorectal cancer","RNA-seq, Microarray","up-regulated","","","","30972258","details","","","","",""
"MIR503HG","colorectal cancer","qPCR","down-regulated","","","","31278965","details","","","","",""
"MIR570MG","colon cancer","Western blot, Luciferase reporter assay etc","up-regulated","","","","32195190","details","","","","",""
"MIR600HG","colorectal cancer","qPCR, Western blot, Luciferase reporter assay etc","down-regulated","","","","32270866","details","","","","",""
"MLK7-AS1","colorectal cancer","qPCR, Western blot, in vitro knockdown, etc.","up-regulated","","","","30535460","details","","","","",""
"MNX1-AS1","colorectal cancer","Microarray, qPCR, Luciferase reporter assay etc.","up-regulated","","","","25663692","details","","","","",""
"MORT","colon cancer","RT-qPCR, Western blot assay","down-regulated","","","","31966041","details","","","","",""
"MSTRG.35002.1","colon cancer","qRT-PCR , RNA-seq etc.","down-regulated","","","","31043791","details","","","","",""
"MYCLo-4","colorectal cancer","qPCR, Flow cytometry assay, Cell proliferation assay etc.","down-regulated","","","","26003165","details","","","","",""
"MYCLo-5","colorectal cancer","qPCR, Flow cytometry assay, Cell proliferation assay etc.","down-regulated","","","","26003165","details","","","","",""
"MYCLo-6","colorectal cancer","qPCR, Flow cytometry assay, Cell proliferation assay etc.","down-regulated","","","","26003165","details","","","","",""
"MYCNOS","colon cancer","Microarray, qPCR, RNA pull-down assay etc.","down-regulated","","","","27821766","details","","","","",""
"MYU","colon cancer","qPCR, RIP, RNA pull-down assay etc.","up-regulated","","","","27568568","details","","","","",""
"N-BLR","colorectal cancer","qPCR, western blot, Luciferase reporter assay","differential expression","","","","28535802","details","","","","",""
"Nbla12061","colorectal cancer","qPCR etc.","up-regulated","","","","27683121","details","","","","",""
"NBR2","colorectal cancer","Western blotting, RT-PCR","up-regulated","","","","31888414","details","","","","",""
"NBR2","colorectal cancer","qRT-PCR , Luciferase reporter assay etc.","down-regulated","","","","31571148","details","","","","",""
"ncNRFR","colorectal cancer","qPCR, RNAi, Northern blot, in vitro knockdown etc.","up-regulated","","","","24045012","details","","","","",""
"ncRAN","colorectal cancer","qPCR, RNAi etc.","down-regulated","","","","24519959","details","","","","",""
"NCRNA00028","colon cancer","Microarray, qPCR, RNA pull-down assay etc.","down-regulated","","","","27821766","details","","","","",""
"ncRuPAR","colorectal cancer","qPCR, Immunohistochemistry etc.","down-regulated","","","","25119598","details","","","","",""
"NEAT1","colon cancer","qRT-PCR, Western blot","up-regulated","","","","32077635","details","","","","",""
"NEAT1","colorectal cancer","RT-qPCR, Western blot","up-regulated","","","","32065361","details","","","","",""
"NEAT1","colorectal cancer","qPCR, Western blot, RIP","differential expression","","","","31558855","details","","","","",""
"NEAT1","colorectal cancer","Western blotting, qRT-PCR, Dual Luciferase assay","up-regulated","","","","31802650","details","","","","",""
"NEAT1","colon cancer","qRT-PCR , Luciferase reporter assay , Western blot , in vitro knockdown etc.","up-regulated","","","","31173354","details","","","","",""
"NEAT1","colorectal cancer","qPCR, Western blot, RIP, Dual Luciferase Assay","up-regulated","","","","30185232","details","","","","",""
"NEAT1","colorectal cancer","qPCR, Western blot, Luciferase reporter assay, other","up-regulated","","","","30407674","details","","","","",""
"NEAT1","colorectal cancer","qPCR, Western blot, Luciferase reporter assay, other","up-regulated","","","","30383193","details","","","","",""
"NEAT1","colorectal cancer","qPCR, Western blot, Luciferase reporter assay, other","up-regulated","","","","30312725","details","","","","",""
"NEAT1","colorectal cancer","qPCR","differential expression","","","","28698299","details","","","","",""
"NEAT1","colorectal cancer","qPCR etc.","up-regulated","","","","26314847","details","","","","",""
"NEAT1","colorectal cancer","qPCR, Western blot, Flow cytometry assay etc.","up-regulated","","","","28013491","details","","","","",""
"NEAT1","colorectal cancer","qPCR, RNAi, Cell proliferation assay, Cell invasion assay etc.","up-regulated","","","","26552600","details","","","","",""
"NKILA","colorectal cancer","qPCR, other","down-regulated","","","","31423284","details","","","","",""
"NNT-AS1","colorectal cancer","qPCR, RNAi, Western blot, Cell proliferation assay, Cell migration and invasion assay etc.","up-regulated","","","","27966450","details","","","","",""
"NONHSAT062994","colorectal cancer","qPCR, Western blot etc.","down-regulated","","","","28978149","details","","","","",""
"NORAD","colorectal cancer","qRT-PCR, Western blot, in vitro knockdown, Luciferase reporter assay","up-regulated","","","","29471886","details","","","","",""
"NR2F2-AS1","colorectal cancer","qPCR etc.","up-regulated","","","","32210626","details","","","","",""
"NR2F2-AS1","colorectal cancer","qPCR, Western blot, other","up-regulated","","","","31432342","details","","","","",""
"NR4A1AS","colorectal cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP","up-regulated","","","","31253658","details","","","","",""
"NR_002795","colorectal cancer","Microarray, qPCR etc.","up-regulated","","","","27165481","details","","","","",""
"NR_015441","colorectal cancer","Microarray, qPCR etc.","differential expression","","","","25421768","details","","","","",""
"NR_026543","colon cancer","Microarray, qPCR etc.","down-regulated","","","","28160106","details","","","","",""
"NR_026817","colorectal cancer","Microarray, qPCR etc.","down-regulated","","","","27591862","details","","","","",""
"NR_029373","colorectal cancer","Microarray, qPCR etc.","down-regulated","","","","27591862","details","","","","",""
"NR_033374","colorectal cancer","Microarray, qPCR etc.","differential expression","","","","25421768","details","","","","",""
"NR_033878","colorectal cancer","Microarray, qPCR etc.","down-regulated","","","","27165481","details","","","","",""
"NR_034119","colorectal cancer","Microarray, qPCR etc.","down-regulated","","","","27591862","details","","","","",""
"NR_036484","colorectal cancer","Microarray, qPCR etc.","down-regulated","","","","27165481","details","","","","",""
"NR_036537","colorectal cancer","Microarray, qPCR etc.","up-regulated","","","","27165481","details","","","","",""
"NR_036580","colorectal cancer","Microarray, qPCR etc.","up-regulated","","","","27165481","details","","","","",""
"NR_037661","colorectal cancer","Microarray, qPCR etc.","down-regulated","","","","26847923","details","","","","",""
"NR_038990","colorectal cancer","Microarray, qPCR etc.","down-regulated","","","","25921151","details","","","","",""
"NR_045617","colorectal cancer","Microarray, qPCR etc.","up-regulated","","","","26847923","details","","","","",""
"NR_046321","colorectal cancer","Microarray, qPCR etc.","down-regulated","","","","27591862","details","","","","",""
"NR_046711","colorectal cancer","Microarray, qPCR etc.","up-regulated","","","","27165481","details","","","","",""
"NR_110882","colorectal cancer","qPCR, other","up-regulated","","","","30446877","details","","","","",""
"OCC-1","colorectal cancer","qPCR, Western blot, in vitro knockdown, RIP","down-regulated","","","","29931370","details","","","","",""
"OCC-1","colorectal cancer","qRT-PCR etc.","down-regulated","","","","31093977","details","","","","",""
"OECC","colorectal cancer","qPCR, Western blot, luciferase reporter assay","up-regulated","","","","30126634","details","","","","",""
"OIP5-AS1","colorectal cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown","down-regulated","","","","29773344","details","","","","",""
"OIP5-AS1","colon cancer","Western blot, Luciferase reporter assay etc.","up-regulated","","","","32308348","details","","","","",""
"OIP5-AS1","colorectal cancer","Microarray, qPCR, Western blot etc.","down-regulated","","","","29773344","details","","","","",""
"P14AS","colon cancer","RNA sequencing, RIP","up-regulated","","","","32106863","details","","","","",""
"PANDAR","Colorectal Cancer","qPCR","up-regulated","","","","31328973","details","","","","",""
"PANDAR","colorectal cancer","qPCR, RNAi, Western blot, Cell proliferation assay etc.","up-regulated","","","","28176943","details","","","","",""
"PANDAR","colorectal cancer","qPCR, RNAi, MTT assay etc.","up-regulated","","","","28106228","details","","","","",""
"PANDAR","colorectal cancer","qPCR, RNAi, Western blot, Flow cytometry assay, Cell proliferation assay etc.","up-regulated","","","","27629879","details","","","","",""
"PART1","colorectal cancer","luciferase assay, RIP, RT-PCR","up-regulated","","","","31898365","details","","","","",""
"PART1","colorectal cancer","qRT-PCR, Western blot.Luciferase Reporter Assay, RIP","up-regulated","","","","31669140","details","","","","",""
"PART1","colorectal cancer","qPCR, Western blot, luciferase reporter assay","up-regulated","","","","28619512","details","","","","",""
"PCAT1","colorectal cancer","qPCR","up-regulated","","","","31253700","details","","","","",""
"PCAT1","colorectal cancer","qPCR, Western blot, Luciferase reporter assay","up-regulated","","","","31646561","details","","","","",""
"PCAT1","colorectal cancer","qPCR, Western blot etc.","down-regulated","","","","28855110","details","","","","",""
"PCAT1","colorectal cancer","Microarray, qPCR etc.","up-regulated","","","","27591862","details","","","","",""
"PCAT1","colorectal cancer","qPCR etc.","up-regulated","","","","23640607","details","","","","",""
"PCAT6","colorectal cancer","qPCR, Luciferase reporter assay, Western blot","up-regulated","","","","30938104","details","","","","",""
"PGM5-AS1","colorectal cancer","qPCR, Luciferase reporter assay etc","up-regulated","","","","32354224","details","","","","",""
"PICART1","colorectal cancer","qPCR, Cell transfection, Western blot, Cell proliferation assay etc.","down-regulated","","","","28339031","details","","","","",""
"PiHL","colorectal cancer","RIP, RNA-seq, qRT-PCR, Western blot","up-regulated","","","","31903119","details","","","","",""
"PINCR","colorectal cancer","qPCR, Western blot, Luciferase reporter assays","differential expression","","","","28580901","details","","","","",""
"PlncRNA-1","colorectal cancer","Western blot etc.","up-regulated","","","","29738066","details","","","","",""
"PlncRNA-1","colorectal cancer","qPCR, Western blot, in vitro knockdown etc.","up-regulated","","","","28835319","details","","","","",""
"POU6F2-AS2","colon cancer","RT-qPCR","up-regulated","","","","32100443","details","","","","",""
"PRINS","colorectal cancer","qPCR, RNAi, Western blot, Luciferase reporter assay, FISH etc.","differential expression","","","","28149533","details","","","","",""
"PRKCQ-AS1","colorectal cancer","RT-qPCR","up-regulated","","","","31708689","details","","","","",""
"PRNCR1","colorectal cancer","qPCR etc.","differential expression","","","","24330491","details","","","","",""
"PRNCR1","colorectal cancer","qPCR, Flow cytometry assay etc.","up-regulated","","","","26530130","details","","","","",""
"PVT1","colorectal cancer","qPCR","up-regulated","","","","29888675","details","","","","",""
"PVT1","colorectal cancer","qPCR, Western blot, Luciferase reporter assay etc","up-regulated","","","","32276209","details","","","","",""
"PVT1","colorectal cancer","qPCR","up-regulated","","","","30978169","details","","","","",""
"PVT1","colorectal cancer","qRT-PCR , Luciferase reporter assay , Western blot , RIP , in vitro knockdown etc.","up-regulated","","","","31125260","details","","","","",""
"PVT1","colon cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, etc.","up-regulated","","","","30504754","details","","","","",""
"PVT1","colorectal cancer","qPCR, etc.","up-regulated","","","","31509024","details","","","","",""
"PVT1","colon cancer","qPCR, Western blot, RIP","up-regulated","","","","29552759","details","","","","",""
"PVT1","colorectal cancer","Microarray, qPCR etc.","up-regulated","","","","26990997","details","","","","",""
"PVT1","colorectal cancer","qPCR, Western blot etc.","up-regulated","","","","29512788","details","","","","",""
"PVT1","colorectal cancer","qPCR etc.","up-regulated","","","","27596298","details","","","","",""
"PVT1","colorectal cancer","qPCR, Western blot etc.","up-regulated","","","","29637007","details","","","","",""
