"Lnc/ CircRNA name","Cancer name","Methods","Expression pattern","Mechanism","Function","Clinical","Pubmed ID","Details","Box Plot","Stage Plot","Survival","Similar","Network"
"LINC-UFC1","gastric cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP","up-regulated","","","","29970131","details","","","","",""
"LINC00086","gastric cancer","qPCR, other","down-regulated","","","","30008886","details","","","","",""
"LINC00086","gastric cancer","qRT-PCR, ect.","down-regulated","","","","30008886","details","","","","",""
"LINC00152","gastric cancer","qPCR etc.","up-regulated","","","","32210577","details","","","","",""
"LINC00152","gastric cancer","qPCR, Western blot, RNAi, Luciferase reporter assay, other","up-regulated","","","","30404587","details","","","","",""
"LINC00152","gastric cancer","qPCR etc.","up-regulated","","","","27592063","details","","","","",""
"LINC00152","gastric cancer","qPCR etc.","up-regulated","","","","25391424","details","","","","",""
"LINC00152","gastric cancer","Microarray, qPCR, Western blot, RNAi etc.","up-regulated","","","","29339419","details","","","","",""
"LINC00152","gastric cancer","qPCR, RNAi, Western blot, RIP, ChIP, RNA pull-down assay etc.","up-regulated","","","","26799422","details","","","","",""
"LINC00152","gastric cancer","Microarray, qPCR, RNAi, Western blot etc.","up-regulated","","","","26237576","details","","","","",""
"LINC00152","gastric cancer","qPCR, Western blot, RIP, RNA pull-down assay, ISH etc.","up-regulated","","","","26538117","details","","","","",""
"LINC00152","gastric cancer","qPCR, RNAi, Western blot, Northern blot etc.","up-regulated","","","","24523021","details","","","","",""
"LINC00162","gastric cancer","qPCR","up-regulated","","","","30914798","details","","","","",""
"LINC00165","gastric cancer","qPCR, Luciferase reporter assay, RIP, other","up-regulated","","","","30448060","details","","","","",""
"LINC00261","gastric cancer","qPCR, Western blot etc.","down-regulated","","","","27878953","details","","","","",""
"LINC00261","gastric cancer","qPCR, RNAi, Western blot, Cell proliferation assay etc.","down-regulated","","","","27439973","details","","","","",""
"LINC00261","gastric cancer","Microarray, qPCR etc.","down-regulated","","","","26237576","details","","","","",""
"LINC00324","gastric cancer","qPCR, Western blot, in vitro knockdown, RIP","up-regulated","","","","29915327","details","","","","",""
"LINC00324","gastric cancer","qPCR, Western blot, RIP, etc.","up-regulated","","","","29915327","details","","","","",""
"LINC00337","gastric cancer","qPCR, RIP, Western blot, in vitro knockdown","up-regulated","","","","31217892","details","","","","",""
"LINC00341","gastric cancer","qPCR","down-regulated","","","","31949815","details","","","","",""
"LINC00346","gastric cancer","Microarray","up-regulated","","","","30770877","details","","","","",""
"LINC0036","gastric cancer","qPCR, Microarray","down-regulated","","","","32095316","details","","","","",""
"LINC00365","gastric cancer","qPCR","down-regulated","","","","32095083","details","","","","",""
"LINC00441","gastric cancer","qPCR, Western blot, in vitro knockdown, RIP, etc.","up-regulated","","","","30680063","details","","","","",""
"LINC00460","gastric cancer","qRT-PCR, Western blot","up-regulated","","","","32059342","details","","","","",""
"LINC00460","gastric cancer","qPCR, Western blot, Luciferase reporter assay, RIP, other","up-regulated","","","","30323616","details","","","","",""
"LINC00470","gastric cancer","qRT-PCR, RIP","up-regulated","","","","31711642","details","","","","",""
"LINC00472","gastric cancer","qRT-PCR etc.","down-regulated","","","","31570433","details","","","","",""
"LINC00473","gastric cancer","qPCR, Western blot","up-regulated","","","","30071345","details","","","","",""
"LINC00477?","gastric cancer","RT-PCR , RIP , RNAi etc.","down-regulated","","","","31191018","details","","","","",""
"LINC00483","gastric cancer","qPCR, Western blot, Luciferase reporter assay etc.","up-regulated","","","","32293550","details","","","","",""
"LINC00483","gastric cancer","qPCR, Western blot etc.","up-regulated","","","","29761936","details","","","","",""
"LINC00511","gastric cancer","RT-PCR, Western blot","up-regulated","","","","32042282","details","","","","",""
"LINC00511","gastric cancer","qPCR, Western blot, Luciferase reporter assay, RIP etc.","up-regulated","","","","32368318","details","","","","",""
"LINC00511","gastric cancer","qRT-PCR, Western blot, RIP, Luciferase reporter assay","up-regulated","","","","31889903","details","","","","",""
"LINC00565","gastric cancer","qRT-PCR, Western blotting, in vitro knockdown, RIP etc.","up-regulated","","","","31576144","details","","","","",""
"LINC00619","gastric cancer","qPCR, Western blot etc.","down-regulated","","","","32359894","details","","","","",""
"LINC00628","gastric cancer","Microarray, qPCR, Western blot, ChIP etc.","down-regulated","","","","27272474","details","","","","",""
"LINC00629","gastric cancer","Microarray, Dual luciferase reporter gene assay, Western blot analysis, RIP, RT-qPCR","down-regulated","","","","31674022","details","","","","",""
"LINC00662","gastric cancer","qPCR, Western blot, Luciferase reporter assay, other","up-regulated","","","","30297104","details","","","","",""
"LINC00663","gastric cancer","qPCR etc.","down-regulated","","","","26743782","details","","","","",""
"LINC00665","gastric cancer","RT-PCR, Western blot","down-regulated","","","","31736127","details","","","","",""
"LINC00665","gastric cancer","qRT-PCR, Western blot, Luciferase reporter assay","up-regulated","","","","31695413","details","","","","",""
"LINC00668","gastric cancer","qPCR, Western blot, RIP, Luciferase reporter assay etc.","up-regulated","","","","27036039","details","","","","",""
"LINC00673","gastric cancer","qRT-PCR , Luciferase reporter assay etc.","down-regulated","","","","31118802","details","","","","",""
"LINC00673","gastric cancer","qPCR, Western blot, RIP etc.","down-regulated","","","","29221147","details","","","","",""
"LINC00673","gastric cancer","Microarray, qPCR, RNAi, Western blot, RIP, ChIP, Luciferase reporter assay, Cell proliferation assay etc.","up-regulated","","","","28214253","details","","","","",""
"LINC00675","gastric cancer","qPCR, Western blot, RIP","down-regulated","","","","29107103","details","","","","",""
"LINC00682","gastric cancer","qPCR, luciferase reporter assay, Western blotting","down-regulated","","","","31822638","details","","","","",""
"LINC00691","gastric cancer","qPCR, Western blot, Luciferase reporter assay etc","up-regulated","","","","32330554","details","","","","",""
"LINC00703","gastric cancer","qRT-PCR, RIP, Western blot analysis","down-regulated","","","","31897348","details","","","","",""
"LINC00707","gastric cancer","qPCR, Western blot, in vitro knockdown, RIP, etc.","up-regulated","","","","30502359","details","","","","",""
"LINC00857","gastric cancer","Microarray, qPCR, Western blot, Luciferase reporter assay","up-regulated","","","","30008909","details","","","","",""
"LINC00857","gastric cancer","Microarray, qPCR etc.","up-regulated","","","","28042329","details","","","","",""
"LINC00857","gastric cancer","qRT-PCR, Western blot analysis","up-regulated","","","","30008909","details","","","","",""
"LINC00858","gastric cancer","qRT-PCR","up-regulated","","","","32119160","details","","","","",""
"LINC00941","gastric cancer","qPCR","differential expression","","","","30723491","details","","","","",""
"LINC00941","gastric cancer","qPCR etc.","up-regulated","","","","29653230","details","","","","",""
"LINC00958","gastric cancer","qPCR","up-regulated","","","","30720167","details","","","","",""
"LINC00974","gastric cancer","qPCR , Western blot etc.","up-regulated","","","","31596614","details","","","","",""
"LINC00978","gastric cancer","Luciferase reporter assay, RIP, qPCR, Western blot, other","up-regulated","","","","30452981","details","","","","",""
"LINC00978","gastric cancer","Microarray, qRT-PCR, Western blot","up-regulated","","","","29271006","details","","","","",""
"LINC00982","gastric cancer","qPCR, RNAi, Western blot, RIP, Luciferase reporter assay etc.","down-regulated","","","","26334618","details","","","","",""
"LINC00994","gastric cancer","qRT-PCR","up-regulated","","","","31737214","details","","","","",""
"LINC01006","gastric cancer","other","down-regulated","","","","29060927","details","","","","",""
"LINC01071","gastric cancer","Microarray, qPCR etc.","down-regulated","","","","26718650","details","","","","",""
"LINC01133","gastric cancer","qPCR, Luciferase assay","down-regulated","","","","30134915","details","","","","",""
"LINC01225","gastric cancer","qPCR, Western blot, in vitro knockdown, etc.","up-regulated","","","","31460694","details","","","","",""
"LINC01234","gastric cancer","qRT-PCR","up-regulated","","","","32011780","details","","","","",""
"LINC01234","gastric cancer","qPCR, Western blot, Luciferase reporter assay, RIP etc.","up-regulated","","","","29386218","details","","","","",""
"LINC01272","gastric cancer","qPCR, Western blot, RNAi etc.","up-regulated","","","","32368096","details","","","","",""
"LINC01296","gastric cancer","qPCR, Western blot","up-regulated","","","","29091895","details","","","","",""
"LINC01303","gastric cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP, etc.","up-regulated","","","","31497936","details","","","","",""
"LINC01314","gastric cancer","qRT-PCR , Luciferase reporter assay , Western blot , RNAi etc.","down-regulated","","","","31007611","details","","","","",""
"LINC01419","gastric cancer","qRT-PCR, Western blotting etc.","down-regulated","","","","31579114","details","","","","",""
"LINC01436","gastric cancer","qRT-PCR, Luciferase assay, RIP, Western blot","up-regulated","","","","31829474","details","","","","",""
"LINC01503","gastric cancer","qPCR etc","up-regulated","","","","32207034","details","","","","",""
"LINC01606","gastric cancer","qPCR, Western blot","up-regulated","","","","30142387","details","","","","",""
"LINC01793","gastric cancer","qPCR, Western blot","up-regulated","","","","29978448","details","","","","",""
"LINC01793","gastric cancer","qRT-PCR, ect.","up-regulated","","","","29978448","details","","","","",""
"LINC01939","gastric cancer","qPCR","down-regulated","","","","30017335","details","","","","",""
"LINC01939","gastric cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, etc.","down-regulated","","","","30683847","details","","","","",""
"LINC02163","gastric cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown","up-regulated","","","","29893595","details","","","","",""
"LINC02163","gastric cancer","qPCR, Western blot, etc.","up-regulated","","","","29893595","details","","","","",""
"LINC02407","gastric cancer","qRT-PCR, luciferase reporter assay, Western blot analysis","up-regulated","","","","31660034","details","","","","",""
"LINC02465","gastric cancer","qPCR, Western blot, in vitro knockdown, etc.","up-regulated","","","","30632400","details","","","","",""
"LINC02532","gastric cancer","qPCR, RNA-seq","up-regulated","","","","30788037","details","","","","",""
"LINCRNA-BBOX1-2","gastric cancer","Microarray, qPCR etc.","up-regulated","","","","25769450","details","","","","",""
"LINCRNA-p21","gastric cancer","qPCR, Western blot, etc.","down-regulated","","","","30484893","details","","","","",""
"LINCRNA-p21","gastric cancer","qPCR, Western blot etc.","down-regulated","","","","28969031","details","","","","",""
"LINP1","gastric cancer","RT-PCR, Western blot analysis","up-regulated","","","","31957826","details","","","","",""
"lnc-PTMS-1:4","gastric cancer","qPCR etc.","differential expression","","","","28789409","details","","","","",""
"lnc-SCD-1:13","gastric cancer","qPCR etc.","differential expression","","","","28789408","details","","","","",""
"lnc-SGK1","gastric cancer","qPCR, Dual luciferase reporter assay, Immunohistochemistry etc.","up-regulated","","","","26942879","details","","","","",""
"lnc-TLN2-4:1","gastric cancer","qPCR etc.","down-regulated","","","","32256587","details","","","","",""
"lnc01614","gastric cancer","qPCR, Western blot, in vitro knockdown etc.","up-regulated","","","","29565488","details","","","","",""
"lncRNA-AF147447","gastric cancer","Microarray, qPCR, Western blot, Luciferase reporter assay etc.","down-regulated","","","","27835575","details","","","","",""
"lncRNA-AK058803","gastric cancer","Microarray, qPCR, RNAi, in vitro knockdown etc.","up-regulated","","","","25499222","details","","","","",""
"lncRNA-AP001631.9","gastric cancer","qPCR, RNAi etc.","up-regulated","","","","26261500","details","","","","",""
"lncRNA-AP001631.9","gastric cancer","qPCR, RNAi etc.","up-regulated","","","","26261500","details","","","","",""
"lncRNA-ATB","gastric cancer","qPCR, RNAi etc.","down-regulated","","","","29657927","details","","","","",""
"lncRNA-ATB","gastric cancer","qPCR, Cell transfection, Western blot, Luciferase reporter assay, Flow cytometry assay, Cell proliferation assay etc.","up-regulated","","","","28115163","details","","","","",""
"lncRNA-ATB","gastric cancer","qPCR etc.","differential expression","","","","25986864","details","","","","",""
"lncRNA-ATB","gastric cancer","qPCR, RNAi","up-regulated","","","","29257203","details","","","","",""
"lncRNA-LET","gastric cancer","qPCR, Western blot, RIP etc.","down-regulated","","","","28951520","details","","","","",""
"lncRNA-LET","gastric cancer","qPCR etc.","down-regulated","","","","25674261","details","","","","",""
"lncRNA-LET","gastric cancer","qPCR, Cell transfection, CCK-8 assay etc.","down-regulated","","","","28260083","details","","","","",""
"lncRNA-NEF","gastric cancer","qPCR, Western blot, in vitro knockdown, etc.","down-regulated","","","","30664208","details","","","","",""
"lncRNA-ZNF281","gastric cancer","qPCR etc","up-regulated","","","","32194679","details","","","","",""
"lncUEGC1","gastric cancer","RNA-seq, qPCR etc.","up-regulated","","","","29690888","details","","","","",""
"lncUEGC3","gastric cancer","RNA-seq, qPCR etc.","up-regulated","","","","29690888","details","","","","",""
"LOC100130476","gastric cardia adenocarcinoma","qPCR, RNAi, Cell proliferation assay etc.","down-regulated","","","","27189370","details","","","","",""
"LOC101927497","gastric cancer","RNA-seq, qRT-PCR, in vitro knockdown","down-regulated","","","","29223541","details","","","","",""
"LOC101928316","gastric cancer","qPCR","down-regulated","","","","29805620","details","","","","",""
"LOC101928316","gastric cancer","qPCR, Western blot","down-regulated","","","","31207155","details","","","","",""
"LOC101928316","gastric cancer","Microarray, qPCR etc.","down-regulated","","","","26718650","details","","","","",""
"LOC101928316","gastric cancer","Microarray qPCR etc.","down-regulated","","","","29805620","details","","","","",""
"LOC150622","gastric cancer","Microarray, qPCR, RNAi etc.","down-regulated","","","","25765901","details","","","","",""
"LOC285194","gastric cancer","qRT-PCR, Western blot","down-regulated","","","","31991056","details","","","","",""
"LOC389332","gastric cancer","qRT-PCR, Microarray","up-regulated","","","","31884510","details","","","","",""
"LOC553103","gastric cancer","Microarray, qPCR, RNAi, Luciferase reporter assay etc.","up-regulated","","","","27584792","details","","","","",""
"LOC554202","gastric cancer","qPCR, Western blot, etc.","up-regulated","","","","30575909","details","","","","",""
"LOC554202","gastric cancer","qPCR, RNAi, Western blot etc.","down-regulated","","","","26692098","details","","","","",""
"LOXL1-AS1","gastric cancer","qRT-PCR, Luciferase Reporter Assay, Western blot","up-regulated","","","","31908498","details","","","","",""
"LOXL1-AS1","gastric cancer","qPCR, Western blot, Luciferase reporter assay, RIP, etc.","up-regulated","","","","31468594","details","","","","",""
"LSINCT5","gastric cancer","qPCR, Western blot, luciferase reporter assay, ChIP","up-regulated","","","","30127643","details","","","","",""
"LSINCT5","gastric cancer","qPCR etc.","up-regulated","","","","25694351","details","","","","",""
"LSINCT5","gastric cancer","qPCR etc.","up-regulated","","","","25526476","details","","","","",""
"LUCAT1","gastric cancer","qPCR, Luciferase reporter assay","up-regulated","","","","31545227","details","","","","",""
"M14574","gastric cancer","Microarray, qPCR etc.","down-regulated","","","","24819045","details","","","","",""
"M18204.1","gastric cancer","Microarray, qPCR etc.","down-regulated","","","","28043146","details","","","","",""
"M26317","gastric cancer","Microarray, qPCR etc.","up-regulated","","","","29698700","details","","","","",""
"M59227","gastric cancer","Microarray, qPCR, RNAi etc.","up-regulated","","","","25765901","details","","","","",""
"MACC1-AS1","gastric cancer","qPCR, Western blot, Luciferase reporter assay","up-regulated","","","","30742067","details","","","","",""
"MACC1-AS1","gastric cancer","RNA-seq, qPCR, Western blot, Luciferase reporter assay","up-regulated","","","","29510730","details","","","","",""
"MAFG-AS1","gastric cancer","RT-qPCR","up-regulated","","","","32079456","details","","","","",""
"MAGI2-AS3","gastric cancer","Microarray, qPCR","down-regulated","","","","31934786","details","","","","",""
"MAGI2-AS3","gastric cancer","RNA-seq, qRT-PCR","up-regulated","","","","31837602","details","","","","",""
"MALAT1","gastric cancer","qRT-PCR, Western blot","up-regulated","","","","32104001","details","","","","",""
"MALAT1","gastric cancer","qRT-PCR, Western blot","up-regulated","","","","32021298","details","","","","",""
"MALAT1","gastric cancer","qPCR, Western blot etc","up-regulated","","","","32214850","details","","","","",""
"MALAT1","gastric cancer","qRT-PCR, western blot analysis, Dual luciferase reporter assay","up-regulated","","","","31926239","details","","","","",""
"MALAT1","gastric cancer","RT-qPCR, Western blottin","up-regulated","","","","31897197","details","","","","",""
"MALAT1","gastric cancer","RT-qPCR, Western blotting  etc.","up-regulated","","","","31186750","details","","","","",""
"MALAT1","gastric cancer","qRT-PCR, Western blotting, in vitro knockdown etc.","up-regulated","","","","31037832","details","","","","",""
"MALAT1","gastric cancer","qPCR, Western blot, Luciferase reporter assay, RIP, other","up-regulated","","","","30365113","details","","","","",""
"MALAT1","gastric adenocarcinoma","qPCR, Western blot, Luciferase reporter assay, etc.","up-regulated","","","","31480991","details","","","","",""
"MALAT1","gastric cancer","qPCR, Western blot etc.","up-regulated","","","","29162158","details","","","","",""
"MALAT1","gastric cancer","qPCR, Western blot, Luciferase reporter assay, RIP","up-regulated","","","","28942451","details","","","","",""
"MALAT1","gastric cancer","qPCR, RNAi, RIP etc.","up-regulated","","","","26871474","details","","","","",""
"MALAT1","gastric cancer","qPCR, RNAi, Western blot etc.","up-regulated","","","","24857172","details","","","","",""
"MALAT1","gastric cancer","qPCR, RNAi etc.","up-regulated","","","","29719612","details","","","","",""
"MALAT1","gastric cancer","qPCR, RNAi, Western blot, RIP, Luciferase reporter assay, Cell proliferation assay etc.","up-regulated","","","","27887846","details","","","","",""
"MALAT1","gastric cancer","qPCR, Western blot, Luciferase reporter assay","up-regulated","","","","28396617","details","","","","",""
"MALAT1","gastric cancer","qPCR, RNAi, Western blot, Cell proliferation assay etc.","up-regulated","","","","27486823","details","","","","",""
"MALAT1","gastric cancer","qPCR, RNAi, Western blot, Cell proliferation assay, ISH etc.","up-regulated","","","","28268166","details","","","","",""
"MALAT1","gastric cancer","qPCR, RNAi, Western blot etc.","up-regulated","","","","28276823","details","","","","",""
"MALAT1","gastric cancer","qPCR, RNAi, Western blot, ChIP etc.","up-regulated","","","","27259812","details","","","","",""
"MALAT1","gastric cancer","qPCR etc.","up-regulated","","","","26096073","details","","","","",""
"MALAT1","gastric cancer","qPCR, RNAi etc.","up-regulated","","","","25280565","details","","","","",""
"MALAT2","gastric cancer","qPCR, Western blot etc.","up-regulated","","","","25721209","details","","","","",""
"MANCR","gastric cancer","RT-qPCR","up-regulated","","","","31807188","details","","","","",""
"MAP3K1-2","gastric cancer","qPCR, Western blot","up-regulated","","","","30122954","details","","","","",""
"MAP3K20","gastric cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP etc.","up-regulated","","","","29428732","details","","","","",""
"MCM3AP-AS1","gastric cancer","qPCR, Western blot, luciferase reporter assay etc","up-regulated","","","","32196596","details","","","","",""
"MDC1-AS","gastric cancer","qPCR","down-regulated","","","","29375682","details","","","","",""
"MEF2C-AS1","gastric cancer","RNA-seq, qPCR, Western blot, in vitro knockdown","down-regulated","","","","30005210","details","","","","",""
"MEG3","gastric cancer","qPCR","down-regulated","","","","29805620","details","","","","",""
"MEG3","gastric cancer","Quantitative RT-PCR, other","down-regulated","","","","30447342","details","","","","",""
"MEG3","gastric adenocarcinoma","qPCR, Western blot, Luciferase reporter assay","down-regulated","","","","31650535","details","","","","",""
"MEG3","gastric cardia adenocarcinoma","qPCR, Cell transfection, Cell proliferation assay etc.","down-regulated","","","","28345805","details","","","","",""
"MEG3","gastric cancer","qPCR, Western blot, RNAi etc.","down-regulated","","","","29749532","details","","","","",""
"MEG3","gastric cancer","qPCR, Western blot, Luciferase reporter assay etc.","down-regulated","","","","29710493","details","","","","",""
"MEG3","gastric cancer","qPCR, Western blot etc.","down-regulated","","","","26233544","details","","","","",""
"MEG3","gastric cancer","qPCR, Luciferase reporter assay, RNA pull-down assay etc.","down-regulated","","","","26253106","details","","","","",""
"MEG3","gastric cancer","qPCR, RNAi, Western blot etc.","down-regulated","","","","24515776","details","","","","",""
"MEG3","gastric cancer","qPCR, Western blot etc.","up-regulated","","","","28975980","details","","","","",""
"MEG3","gastric cancer","qPCR, RNAi, Western blot etc.","down-regulated","","","","24006224","details","","","","",""
"MEG3","gastric cancer","Microarray qPCR etc.","down-regulated","","","","29805620","details","","","","",""
"MEG3","gastric cancer","qPCR, western blot","down-regulated","","","","31524253","details","","","","",""
"MEG4","gastric cancer","qRT-PCR , Luciferase reporter assay etc.","up-regulated","","","","31584879","details","","","","",""
"MHRT","gastric cancer","qPCR, Western blot, Luciferase reporter assay","up-regulated","","","","31273599","details","","","","",""
"MIAT","gastric cancer","qPCR, Western blot etc","up-regulated","","","","32274858","details","","","","",""
"MIAT","gastric cancer","qPCR, RIP, Western blot, Luciferase reporter assayin vitro knockdown etc.","up-regulated","","","","29540201","details","","","","",""
"MIAT","gastric cancer","qPCR, Western blot","up-regulated","","","","29039602","details","","","","",""
"MIF-AS1","gastric cancer","qPCR, Western blot, Luciferase reporter assay, Microarray, other","up-regulated","","","","30238562","details","","","","",""
"MIR100HG","gastric cancer","qPCR","up-regulated","","","","30886062","details","","","","",""
"MIR22HG","gastric cancer","Microarray, qPCR","down-regulated","","","","31934786","details","","","","",""
"MIR22HG","gastric cancer","qPCR, Western blot, etc.","down-regulated","","","","30670679","details","","","","",""
"MIR4435-2HG","gastric cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, etc.","up-regulated","","","","31484163","details","","","","",""
"MIR4435-2HG","gastric cancer","qPCR","up-regulated","","","","28423525","details","","","","",""
"MLLT4-AS1","gastric cancer","Microarray, qPCR","down-regulated","","","","28927028","details","","","","",""
"MNX1-AS1","gastric cancer","qPCR","up-regulated","","","","30821221","details","","","","",""
"MNX1-AS1","gastric cancer","qRT-PCR, Western blotting, Luciferase assays, RIP","up-regulated","","","","31924214","details","","","","",""
"MNX1-AS1","gastric cancer","qPCR, Western blot","up-regulated","","","","31210302","details","","","","",""
"MNX1-AS1","gastric cancer","qPCR, Western blot","up-regulated","","","","31210291","details","","","","",""
"MRPL39","gastric cancer","qPCR, Luciferase reporter assay, other","down-regulated","","","","30452299","details","","","","",""
"MRUL","gastric cancer","Microarray, qPCR, Western blot etc.","up-regulated","","","","24958102","details","","","","",""
"MSTO2P","gastric cancer","qPCR etc.","differential expression","","","","28618927","details","","","","",""
"MT1JP","gastric cancer","qRT-PCR, Western blot","up-regulated","","","","32139258","details","","","","",""
"MT1JP","gastric cancer","qPCR, Western blot, Luciferase reporter assay etc.","down-regulated","","","","29720189","details","","","","",""
"MT1JP","gastric cancer","qPCR, Western blot, RNAi etc.","down-regulated","","","","29742512","details","","","","",""
"MT1JP","gastric cancer","qRT-PCR, Western blotting analysis, ect.","up-regulated","","","","30006025","details","","","","",""
"MTM","gastric cancer","qPCR, Western blot etc.","down-regulated","","","","29228617","details","","","","",""
"MVIH","gastric cancer","qPCR, Western blot etc","down-regulated","","","","31773716","details","","","","",""
"MYLK-AS1","gastric cancer","Microarray, qPCR etc.","down-regulated","","","","26045391","details","","","","",""
"MYOSLID","gastric cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, etc.","up-regulated","","","","31497917","details","","","","",""
"NALT1","gastric cancer","RT-PCR, Western blotting","up-regulated","","","","31802831","details","","","","",""
"NBAT1","gastric cancer","qRT-PCR , Western blot etc.","down-regulated","","","","31128020","details","","","","",""
"NBAT1","gastric cancer","qPCR, Western blot, Luciferase reporter assay, RIP, RNAi, other","down-regulated","","","","30287498","details","","","","",""
"NBAT1","gastric cancer","qPCR, RNAi etc.","down-regulated","","","","29719612","details","","","","",""
"nc886","gastric cancer","RNA-seq, qPCR etc.","down-regulated","","","","25003254","details","","","","",""
"ncRuPAR","gastric cancer","qPCR etc.","down-regulated","","","","24817013","details","","","","",""
"NEAT1","gastric cancer","qPCR, Western blot","up-regulated","","","","30024601","details","","","","",""
"NEAT1","gastric cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, etc.","up-regulated","","","","31486491","details","","","","",""
"NEAT1","gastric cancer","qPCR, Western blot, RIP","up-regulated","","","","31290116","details","","","","",""
"NEAT1","gastric adenocarcinoma","qPCR, RNAi, Cell proliferation assay etc.","up-regulated","","","","26911892","details","","","","",""
"NEAT1","gastric cancer","qRT-PCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP","up-regulated","","","","29363783","details","","","","",""
"NEAT1","gastric cancer","qPCR","up-regulated","","","","28401449","details","","","","",""
"NEAT1","gastric cancer","qPCR, RNAi, Western blot, Cell proliferation assay etc.","up-regulated","","","","27095450","details","","","","",""
"NNT-AS1","gastric cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP","up-regulated","","","","30006956","details","","","","",""
"NNT-AS1","gastric cancer","qPCR, Luciferase reporter assay, other","up-regulated","","","","30324628","details","","","","",""
"NNT-AS1","gastric cancer","RT-PCR, Western blot analysis, Luciferase reporter assay, RIP, RNA pull-down assay","up-regulated","","","","30006956","details","","","","",""
"NORAD","gastric cancer","RT-qPCR","up-regulated","","","","32096159","details","","","","",""
"NORAD","gastric cancer","qRT-PCR, Luciferase Reporter Gene Assay, Western blot Assays","up-regulated","","","","31802897","details","","","","",""
"NORAD","gastric cancer","qPCR, Western blot, Luciferase reporter assay, other","up-regulated","","","","30453063","details","","","","",""
"NR027113","gastric cancer","qPCR, Western blot","up-regulated","","","","31210301","details","","","","",""
"NR_003023","gastric cardia adenocarcinoma","Microarray, qPCR etc.","up-regulated","","","","24751403","details","","","","",""
"NR_003573","gastric cancer","Microarray, qPCR etc.","up-regulated","","","","27460075","details","","","","",""
"NR_003586","gastric cardia adenocarcinoma","Microarray, qPCR etc.","up-regulated","","","","24414129","details","","","","",""
"NR_015430","gastric cardia adenocarcinoma","Microarray, qPCR etc.","down-regulated","","","","24414129","details","","","","",""
"NR_023388","gastric cardia adenocarcinoma","Microarray, qPCR etc.","up-regulated","","","","24751403","details","","","","",""
"NR_024495","gastric cardia adenocarcinoma","Microarray, qPCR etc.","down-regulated","","","","24751403","details","","","","",""
"NR_026660","gastric cardia adenocarcinoma","Microarray, qPCR etc.","up-regulated","","","","24751403","details","","","","",""
"NR_026827","gastric cancer","qPCR, other","down-regulated","","","","30210707","details","","","","",""
"NR_027028","gastric cardia adenocarcinoma","Microarray, qPCR etc.","up-regulated","","","","24751403","details","","","","",""
"NR_027169","gastric cardia adenocarcinoma","Microarray, qPCR etc.","up-regulated","","","","24751403","details","","","","",""
"NR_027775","gastric cardia adenocarcinoma","Microarray, qPCR etc.","up-regulated","","","","24414129","details","","","","",""
"NR_033449","gastric cardia adenocarcinoma","Microarray, qPCR etc.","down-regulated","","","","24414129","details","","","","",""
"NR_033449","gastric cardia adenocarcinoma","Microarray, qPCR etc.","down-regulated","","","","24751403","details","","","","",""
"NR_033663","gastric cardia adenocarcinoma","Microarray, qPCR etc.","down-regulated","","","","24414129","details","","","","",""
"OIP5-AS1","gastric cancer","qRT-PCR, Western blot","up-regulated","","","","32147682","details","","","","",""
"OIP5-AS1","gastric cancer","qPCR, Western blot, luciferase reporter assay etc","up-regulated","","","","32196594","details","","","","",""
"OIP5-AS1","gastric cancer","qRT-PCR, Western blot analysis, Luciferase reporter assay","up-regulated","","","","31959478","details","","","","",""
"OIP5-AS1","gastric cancer","qPCR, Western blot, RIP","up-regulated","","","","31219209","details","","","","",""
"OLC8","gastric cancer","qPCR","up-regulated","","","","31273847","details","","","","",""
"onclncRNA-626","gastric cancer","PCR, Western blot","up-regulated","","","","31720086","details","","","","",""
"OPI5-AS1","gastric cancer","qRT-PCR, Luciferase Reporter Gene Assay, Western blot","up-regulated","","","","31858545","details","","","","",""
"OR3A4","gastric cancer","Microarray, qPCR, Western blot, RIP, Flow cytometry assay etc.","up-regulated","","","","26863570","details","","","","",""
"OTUB1-isoform2","gastric cancer","qPCR, Western blot, Cell proliferation assay, Cell invasion assay etc.","up-regulated","","","","27019636","details","","","","",""
"p4516","gastric cancer","qPCR, Western blot, in vitro knockdown","up-regulated","","","","31354346","details","","","","",""
"pancEts-1","gastric cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP","up-regulated","","","","29773901","details","","","","",""
"pancEts-1","gastric cancer","qPCR, Northern blotting, Luciferase reporter assay, western blot","up-regulated","","","","29773901","details","","","","",""
"PANDA","gastric cancer","qPCR, RNAi etc.","up-regulated","","","","29719612","details","","","","",""
"PANDAR","gastric cancer","qPCR","up-regulated","","","","31308753","details","","","","",""
"PANDAR","gastric cancer","qPCR etc.","up-regulated","","","","26898439","details","","","","",""
