"Lnc/ CircRNA name","Cancer name","Methods","Expression pattern","Mechanism","Function","Clinical","Pubmed ID","Details","Box Plot","Stage Plot","Survival","Similar","Network"
"RP11-169D4.1","laryngeal squamous cell cancer","qPCR, Western blot etc.","down-regulated","","","","28534968","details","","","","",""
"RP11-169D4.1-001","laryngeal squamous cell cancer","Microarray, qPCR etc.","up-regulated","","","","25243407","details","","","","",""
"RP11-284F21.9","oral squamous cell carcinoma","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown","up-regulated","","","","31397491","details","","","","",""
"RP11-44F21.5","nasopharyngeal cancer","Microarray, qPCR etc.","down-regulated","","","","27886062","details","","","","",""
"RP11-44F21.5","nasopharyngeal cancer","Microarray, qPCR etc.","down-regulated","","","","27886062","details","","","","",""
"RP11-499F3.2","nasopharyngeal cancer","Microarray, qPCR etc.","down-regulated","","","","27886062","details","","","","",""
"RP11-499F3.2","nasopharyngeal cancer","Microarray, qPCR etc.","down-regulated","","","","27886062","details","","","","",""
"RP11-680F20.6","nasopharyngeal cancer","Microarray, qPCR etc.","up-regulated","","","","27886062","details","","","","",""
"RP11-874J12.4","oral squamous cell carcinoma","qRT-PCR, Western blot","up-regulated","","","","32004389","details","","","","",""
"RP11-973H7.5","laryngeal squamous cell cancer","Microarray, qPCR","up-regulated","","","","30128795","details","","","","",""
"RP5-884M6.1","nasopharyngeal cancer","Microarray, qPCR, RNAi etc.","up-regulated","","","","27886062","details","","","","",""
"RP5-916L7.2","tongue squamous cell carcinoma","qPCR","up-regulated","","","","30825424","details","","","","",""
"RRP1B","laryngeal squamous cell cancer","qPCR etc.","down-regulated","","","","25257554","details","","","","",""
"SATB1-AS1","laryngeal squamous cell cancer","qRT-PCR","down-regulated","","","","32174248","details","","","","",""
"SMAD5-AS1","nasopharyngeal cancer","Microarray","up-regulated","","","","31557058","details","","","","",""
"SMAD5-AS1","nasopharyngeal cancer","RT-qPCR, Dual Luciferase Reporter Gene Assay, RIP, Western blot analysis","up-regulated","","","","31921616","details","","","","",""
"snaR","laryngeal squamous cell cancer","qPCR, Western blot, etc.","up-regulated","","","","30506952","details","","","","",""
"SNHG1","laryngeal squamous cell cancer","qPCR, Western blot, RNAi, RIP, Microarray, other","up-regulated","","","","30323965","details","","","","",""
"SNHG1","laryngeal cancer","qPCR, Western blot, in vitro knockdown","up-regulated","","","","31378897","details","","","","",""
"SNHG1","laryngeal squamous cell cancer","qPCR, Western blot, RNAi etc.","up-regulated","","","","29565491","details","","","","",""
"SNHG1","nasopharyngeal cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown etc.","up-regulated","","","","29575772","details","","","","",""
"SNHG16","oral squamous cell carcinoma","qPCR, Western blot, in vitro knockdown, etc.","up-regulated","","","","30607006","details","","","","",""
"SNHG20","laryngeal squamous cell cancer","qPCR , Luciferase reporter assay , in vitro knockdown etc.","up-regulated","","","","31081112","details","","","","",""
"SNHG20","oral squamous cell carcinoma","qPCR, Western blot, RNAi, Luciferase reporter assay, other","up-regulated","","","","30394668","details","","","","",""
"SNHG20","oral squamous cell carcinoma","qPCR, Western blot, etc.","up-regulated","","","","30655853","details","","","","",""
"SNHG20","nasopharyngeal cancer","qPCR, Western blot, etc.","up-regulated","","","","30546404","details","","","","",""
"SNHG3","oral squamous cell carcinoma","qPCR, Western blot, RIP etc","up-regulated","","","","31762107","details","","","","",""
"SNHG3","laryngeal cancer","qPCR, Western blot, Luciferase reporter assay","up-regulated","","","","31238052","details","","","","",""
"SNHG5","nasopharyngeal cancer","RT-qPCR, Western blot","up-regulated","","","","32131767","details","","","","",""
"SNHG6","tongue cancer","qPCR, Western blot, other","up-regulated","","","","30463652","details","","","","",""
"SNHG7","nasopharyngeal cancer","qPCR, Western blot etc","up-regulated","","","","32218823","details","","","","",""
"SNHG7","nasopharyngeal cancer","RT-qPCR, Western blot analysis, Dual luciferase reporter gene assay","up-regulated","","","","31944163","details","","","","",""
"SNHG7","nasopharyngeal cancer","qPCR, Western blot, in vitro knockdown","down-regulated","","","","31364118","details","","","","",""
"SOX2-OT","laryngeal cancer","qPCR, Western blot, Luciferase reporter assay etc","up-regulated","","","","32266028","details","","","","",""
"SOX2-OT","laryngeal squamous cell cancer","qPCR","up-regulated","","","","30811870","details","","","","",""
"SOX2-OT","nasopharyngeal cancer","qRT-PCR, RIP etc.","up-regulated","","","","31099048","details","","","","",""
"SOX2-OT","laryngeal squamous cell cancer","Microarray, qPCR etc.","up-regulated","","","","28033431","details","","","","",""
"SOX21-AS1","oral squamous cell carcinoma","qPCR, Cell migration and invasion assay, In vitro methylation etc.","down-regulated","","","","27933111","details","","","","",""
"SRGN","nasopharyngeal cancer","Microarray, qPCR etc.","up-regulated","","","","27886062","details","","","","",""
"SRRM2-AS","nasopharyngeal cancer","Western blot, Microarray","up-regulated","","","","31742692","details","","","","",""
"SSTR5-AS1","laryngeal squamous cell cancer","Microarray, qPCR, Western blot, RIP","down-regulated","","","","31196171","details","","","","",""
"SSTR5-AS1","nasopharyngeal cancer","Microarray, qPCR etc.","down-regulated","","","","27886062","details","","","","",""
"ST7-AS1","laryngeal squamous cell cancer","qPCR","up-regulated","","","","30853182","details","","","","",""
"STEAP3-AS1","tongue squamous cell carcinoma","RNA-seq","differential expression","","","","30755833","details","","","","",""
"TCONS_00018436","hypopharyngeal squamous cell carcinoma","qPCR etc.","up-regulated","","","","28487500","details","","","","",""
"TCONS_l2_00008966","head and neck squamous cell carcinoma","Microarray, qPCR etc.","down-regulated","","","","28159935","details","","","","",""
"THOR","nasopharyngeal cancer","qPCR, Western blot, RIP, Luciferase reporter assay, etc.","down-regulation","","","","29959065","details","","","","",""
"THOR","nasopharyngeal cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP","up-regulated","","","","29959065","details","","","","",""
"THOR","nasopharyngeal cancer","qPCR, Western blot, in vitro knockdown, RIP, etc.","up-regulated","","","","30503558","details","","","","",""
"THOR","tongue squamous cell carcinoma","qPCR, Western blot, in vitro knockdown, RIP","up-regulated","","","","31220513","details","","","","",""
"TIRY","oral squamous cell carcinoma","qRT-PCR, Western blot","up-regulated","","","","32102563","details","","","","",""
"TRIB","laryngeal squamous cell cancer","qRT-PCR, Western blot","up-regulated","","","","32149330","details","","","","",""
"TSPEAR-AS1","tongue squamous cell carcinoma","RNA-seq","differential expression","","","","30755833","details","","","","",""
"TUC338","tongue squamous cell carcinoma","qPCR, RNAi, Cell proliferation assay etc.","up-regulated","","","","27637778","details","","","","",""
"TUG1","oral squamous cell carcinoma","qPCR, Western blot","up-regulated","","","","30980391","details","","","","",""
"TUG1","laryngeal cancer","qPCR","up-regulated","","","","30916820","details","","","","",""
"TUG1","nasopharyngeal cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, etc.","up-regulated","","","","30581000","details","","","","",""
"TUG1","tongue squamous cell carcinoma","qPCR etc.","up-regulated","","","","28597931","details","","","","",""
"TUG1","oral squamous cell carcinoma","qPCR, RNAi, Western blot, Luciferase reporter assay, MTT assay etc.","up-regulated","","","","28119088","details","","","","",""
"TUG1","oral squamous cell carcinoma","qPCR, Western blot, Luciferase reporter assay","up-regulated","","","","28979812","details","","","","",""
"U47924.27","nasopharyngeal cancer","Microarray, qPCR etc.","down-regulated","","","","27886062","details","","","","",""
"uc010rul","nasopharyngeal cancer","qPCR, Western blot, in vitro knockdown","up-regulated","","","","29936709","details","","","","",""
"uc010zye.1","nasopharyngeal cancer","Microarray, qPCR etc.","down-regulated","","","","25406670","details","","","","",""
"UCA1","oral squamous cell carcinoma","qRT-PCR, Western blot","up-regulated","","","","32130788","details","","","","",""
"UCA1","nasopharyngeal cancer","qPCR, western blot","up-regulated","","","","31537148","details","","","","",""
"UCA1","laryngeal squamous cell cancer","qPCR, Western blot, in vitro knockdown, etc.","up-regulated","","","","30679991","details","","","","",""
"UCA1","tongue cancer","qPCR, Luciferase reporter assay, RIP, etc.","up-regulated","","","","30635938","details","","","","",""
"UCA1","nasopharyngeal cancer","qPCR, Western blot, Luciferase reporter assay, etc.","up-regulated","","","","30498361","details","","","","",""
"UCA1","hypopharyngeal carcinoma","qPCR, RNAi, Cell cycle assay, Cell migration and invasion assay etc.","up-regulated","","","","28327194","details","","","","",""
"UCA1","tongue squamous cell carcinoma","qPCR, Western blot etc.","up-regulated","","","","29441929","details","","","","",""
"UCA1","tongue squamous cell carcinoma","qPCR etc.","up-regulated","","","","24332332","details","","","","",""
"UCA1","oral squamous cell carcinoma","qPCR etc.","up-regulated","","","","23292713","details","","","","",""
"UCA1","oral squamous cell carcinoma","qPCR, Luciferase reporter assay, Western blot","up-regulated","","","","29125238","details","","","","",""
"UCA1","oral squamous cell carcinoma","qPCR, Cell transfection, Cell migration and invasion assay etc.","up-regulated","","","","27560546","details","","","","",""
"Unigene1654","nasopharyngeal cancer","RNA-seq, qPCR etc.","up-regulated","","","","27498905","details","","","","",""
"Unigene6644","nasopharyngeal cancer","RNA-seq, qPCR etc.","down-regulated","","","","27498905","details","","","","",""
"Unigene6646","nasopharyngeal cancer","RNA-seq, qPCR etc.","down-regulated","","","","27498905","details","","","","",""
"WWTR1-AS1","head and neck squamous cell carcinoma","qRT-PCR , Western blot , in vitro knockdown etc.","up-regulated","","","","31172583","details","","","","",""
"XIST","laryngeal squamous cell cancer","qRT-PCR, Western blot","up-regulated","","","","32149330","details","","","","",""
"XIST","nasopharyngeal cancer","qPCR, Western blot, luciferase reporter assay etc","up-regulated","","","","32196601","details","","","","",""
"XIST","laryngeal squamous cell cancer","RT-PCR, luciferase reporter assays, Western blot analysis","up-regulated","","","","31894287","details","","","","",""
"XIST","nasopharyngeal cancer","RT-qPCR, Western blot assay, Luciferase reporter assay, RIP","up-regulated","","","","31810117","details","","","","",""
"XIST","laryngeal squamous cell cancer","qRT-PCR , Luciferase reporter assay , Western blot , in vitro knockdown etc.","up-regulated","","","","31071316","details","","","","",""
"XIST","nasopharyngeal cancer","qPCR, Luciferase reporter assay, Western blot etc.","up-regulated","","","","28985197","details","","","","",""
"XIST","nasopharyngeal cancer","qPCR, Western blot etc.","up-regulated","","","","29219216","details","","","","",""
"XIST","nasopharyngeal cancer","qPCR, Western blot, Luciferase reporter assay etc.","up-regulated","","","","27461945","details","","","","",""
"XLOC_005303","nasopharyngeal cancer","Microarray, qPCR etc.","up-regulated","","","","27886062","details","","","","",""
"XLOC_007896","nasopharyngeal cancer","Microarray, qPCR etc.","down-regulated","","","","27886062","details","","","","",""
"XLOC_032768","laryngeal squamous cell cancer","qPCR, Western blot etc.","differential expressed","","","","32278129","details","","","","",""
"ZEB2-AS1","head and neck squamous cell carcinoma","qPCR, Western blot","up-regulated","","","","30950191","details","","","","",""
"ZFAS1","nasopharyngeal cancer","qPCR, Western blot, in vitro knockdown","up-regulated","","","","29917194","details","","","","",""
"ZFAS1","nasopharyngeal cancer","Microarray, qRT-PCR, Dual luciferase reporter assay, Western blot analysis","up-regulated","","","","31851778","details","","","","",""
"ZFAS1","head and neck squamous cell carcinoma","RT-PCR etc.","up-regulated","","","","31010087","details","","","","",""
"ZFAS1","nasopharyngeal cancer","qPCR, Western blot, in vitro knockdown","up-regulated","","","","31403940","details","","","","",""
"ZFAS1","nasopharyngeal cancer","qPCR, Luciferase reporter assay, in vitro knockdown, RIP","up-regulated","","","","31307201","details","","","","",""
"ZFAS1","nasopharyngeal cancer","qPCR, Western blot, etc.","up-regulated","","","","29917194","details","","","","",""
"ZNF561-AS1","laryngeal squamous cell cancer","qRT-PCR","down-regulated","","","","32174248","details","","","","",""
"ZNF667-AS1","laryngeal squamous cell cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, etc.","down-regulated","","","","30684967","details","","","","",""
"ZNF674-1","nasopharyngeal cancer","Microarray, qPCR etc.","up-regulated","","","","24822202","details","","","","",""
"ZNF674-1","nasopharyngeal cancer","qPCR etc.","up-regulated","","","","29805695","details","","","","",""
"ZNF674-1","nasopharyngeal cancer","qPCR, in vitro knockdown","down-regulated","","","","29805695","details","","","","",""
