101,DGCR5,Non Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporter assay",down-regulated,31241800.0,,5.0
102,DGCR5,Lung Adenocarcinoma,"qPCR, Western blot etc.",up-regulated,29030962.0,,5.0
103,DGCR5,Non Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporter assay etc.",up-regulated,29663359.0,,5.0
104,DGCR5,Lung Cancer,"qPCR, Western blot, Luciferase report assay etc.",down-regulated,28744397.0,,5.0
105,DGCR5,Lung Cancer,"qPCR, western blot etc.",up-regulated,29790668.0,,5.0
106,DLEU1,Non Small Cell Lung Cancer,"qPCR, Western blot, RIP, etc.",up-regulated,30551552.0,,3.0
109,DLX6-AS1,Non Small Cell Lung Cancer,"qRT-PCR , Western blot , in vitro knockdown etc.",up-regulated,31612030.0,,1.0
110,DLX6-AS1,Non Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporter assay, etc.",up-regulated,30551440.0,,1.0
111,DLX6-AS1,Lung Adenocarcinoma,"Microarray, qPCR, Western blot etc.",up-regulated,26052251.0,,1.0
112,DSCAM-AS1,Non Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporter assay etc.",up-regulated,32280246.0,,4.0
113,DSCAM-AS1,Lung Cancer,"RNA-seq, qPCR",up-regulated,30981459.0,,4.0
114,DSCAM-AS1,Non Small Cell Lung Cancer,"qPCR, Western blot",up-regulated,30779076.0,,4.0
115,DUXAP10,Non Small Cell Lung Cancer,"qPCR, RNAi, RIP, western blot",up-regulated,28029651.0,,1.0
116,DUXAP8,Non Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporter assay etc",up-regulated,32271433.0,,1.0
117,DUXAP8,Non Small Cell Lung Cancer,"qPCR, RNAi, western blot",up-regulated,28131418.0,,1.0
118,EGFR-AS1,Lung Cancer,RNA-seq,up-regulated,31548386.0,,1.0
119,EGFR-AS1,Non Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporter assay, other",up-regulated,30431074.0,,1.0
120,EGFR-AS1,Non Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, etc.",up-regulated,30664200.0,,1.0
121,EPB41L4A-AS2,Non Small Cell Lung Cancer,"qPCR, Western blot, other",down-regulated,30249102.0,,1.0
122,EPIC1,Lung Cancer,"qPCR, Western blot, RIP",up-regulated,30029875.0,,1.0
123,"ERICH1-AS1",Non Small Cell Lung Cancer,"Microarray, qPCR etc.",up-regulated,26393913.0,,1.0
124,"FAL1 ",Non Small Cell Lung Cancer,"qPCR, RNA pull-down assay etc.",up-regulated,25203321.0,,1.0
125,"FAL1 ",Non Small Cell Lung Cancer,"qPCR, Western blot",up-regulated,28854421.0,,1.0
126,FAM83A-AS1,Non Small Cell Lung Cancer,"qPCR, Western blot, etc.",up-regulated,30659636.0,,1.0
127,"FAM83H-AS1",Lung Adenocarcinoma,"qPCR, RNAi, Western blot, Flow cytometry assay, Cell proliferation assay, Cell migration and invasion assay etc.",up-regulated,28198463.0,,1.0
128,FAS-AS1,Non Small Cell Lung Cancer,"qPCR, Luciferase Reporter Assay etc",down-regulated,32329854.0,,1.0
129,FBXL19-AS1,Lung Adenocarcinoma,"qRT-PCR , Luciferase reporter assay , Western blot , in vitro knockdown etc.",up-regulated,31566718.0,,1.0
130,FBXL19-AS1,Lung Cancer,"qPCR, Western blot, Luciferase reporter assay, RIP, etc.",up-regulated,30610161.0,,1.0
131,FBXL19-AS1,Non Small Cell Lung Cancer,"qPCR, Western blot",up-regulated,31210311.0,,1.0
132,FENDRR,Non Small Cell Lung Cancer,"qRT-PCR, Western blot",down-regulated,31749883.0,,2.0
133,FENDRR,Non Small Cell Lung Cancer,"qPCR, Western blot",down-regulated,30981768.0,,2.0
134,FENDRR,Non Small Cell Lung Cancer,"qPCR, Luciferase reporter assay",down-regulated,31545237.0,,2.0
135,FENDRR,Non Small Cell Lung Cancer,"qPCR, Western blot, in vitro knockdown, etc.",down-regulated,30556873.0,,2.0
136,FENDRR,Lung Adenocarcinoma,qPCR etc.,down-regulated,26918601.0,,2.0
137,FER1L4,Lung Cancer,"qRT-PCR , Western blot etc.",down-regulated,31115514.0,,1.0
138,FER1L4,Lung Adenocarcinoma,"RNA-seq, qPCR etc.",up-regulated,27826625.0,,1.0
139,FEZF1-AS1,Non Small Cell Lung Cancer,"qPCR, Western blotting, RIP etc.",up-regulated,28858731.0,,1.0
140,FEZF1-AS1,Lung Adenocarcinoma,"qPCR, Western bolt, RIP, ChIP etc.",up-regulated,29262540.0,,1.0
141,FEZF1-AS1,Lung Adenocarcinoma,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown etc.",up-regulated,29510777.0,,1.0
142,FGD5-AS1,Non Small Cell Lung Cancer,"qRT-PCR, Western blot, luciferase reporter assay, RIP",up-regulated,31919528.0,,5.0
143,FLVCR1-AS1,Lung Cancer,"qPCR, Western blot, Luciferase reporter assay, other",up-regulated,30309647.0,,2.0
144,FLVCR1-AS1,Lung Cancer,"qPCR, Western blot, etc.",up-regulated,30697812.0,,2.0
145,FOXC2-AS1,Non Small Cell Lung Cancer,"qPCR, Western blot, RIP",up-regulated,31396359.0,,1.0
146,FOXD2-AS1,Non Small Cell Lung Cancer,"qPCR, Luciferase reporter assay, Western blot, RIP",up-regulated,31534348.0,,1.0
147,FOXD2-AS1,Non Small Cell Lung Cancer,"qPCR, RNAi, Western blot, Luciferase reporter assay, MTT assay etc.",up-regulated,28132805.0,,1.0
148,FOXD3-AS1,Non Small Cell Lung Cancer,"qPCR, Western blot, luciferase reporter assay etc",up-regulated,32196603.0,,4.0
150,FTX,Non Small Cell Lung Cancer,"qRT-PCR, Western blot",down-regulated,32176463.0,,1.0
151,FTX,Lung Adenocarcinoma,"qPCR, RIP etc.",up-regulated,32226311.0,,1.0
152,GACAT3,Non Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporting assay etc.",up-regulated,29565489.0,,1.0
153,GAPLINC,Non Small Cell Lung Cancer,"qPCR, Western blot, other",up-regulated,31447565.0,,2.0
154,GAPLINC,Non Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, etc.",up-regulated,30522114.0,,2.0
155,GAS5,Lung Cancer,"qPCR, Luciferase reporter assay, RNAi, Western blot, Microarray, RIP",up-regulated,30926767.0,,15.0
156,GAS5,Lung Cancer,"qRT-PCR , Luciferase reporter assay , Western blot etc.",down-regulated,31186629.0,,15.0
157,GAS5,Non Small Cell Lung Cancer,qRT-PCR etc.,down-regulated,31077615.0,,15.0
158,GAS5,Non Small Cell Lung Cancer,"qRT-PCR, Western blotting etc.",down-regulated,31032916.0,,15.0
159,GAS5,Lung Cancer,qPCR etc.,differential expression,29207621.0,,15.0
160,GAS5,Lung Adenocarcinoma,"qPCR, RNAi etc.",differential expression,26336799.0,,15.0
161,GAS5,Lung Adenocarcinoma,"Microarray, qPCR",up-regulated,25061321.0,,15.0
162,GAS5,Lung Cancer,"qPCR, Western blot, Luciferase activity",up-regulated,28686971.0,,15.0
163,GAS5,Non Small Cell Lung Cancer,qPCR etc.,down-regulated,28339045.0,,15.0
164,GAS5,Non Small Cell Lung Cancer,qPCR etc.,down-regulated,27631209.0,,15.0
165,GAS5,Lung Adenocarcinoma,"qPCR, Western blot etc.",down-regulated,25925741.0,,15.0
166,GAS5,Non Small Cell Lung Cancer,"qPCR, RNAi, Luciferase reporter assay, MTT assay etc.",down-regulated,28117028.0,,15.0
167,GAS5,Non Small Cell Lung Cancer,"qPCR, Dual luciferase reporter assay, MTT assay etc.",down-regulated,28059053.0,,15.0
168,GAS5,Non Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporter assay etc.",down-regulated,27338051.0,,15.0
169,GAS5,Non Small Cell Lung Cancer,"qPCR, RNAi, Western blot etc.",down-regulated,24357161.0,,15.0
170,GAS5-AS1,Non Small Cell Lung Cancer,"qPCR, RNAi, Western blot, Cell proliferation assay etc.",down-regulated,27489122.0,,1.0
172,"GASL1 ",Non Small Cell Lung Cancer,"qPCR, Western-Blot, other",down-regulated,30468472.0,,1.0
173,GATA2-AS1,Non Small Cell Lung Cancer,"qRT-PCR , Western blot , RNAi , RIP etc.",down-regulated,31607132.0,,1.0
174,GHET1,Non Small Cell Lung Cancer,qPCR etc.,up-regulated,29762836.0,,1.0
175,GMDS-AS1,Lung Adenocarcinoma,"RT-qPCR, Western blot, Luciferase assay",down-regulated,31860169.0,,1.0
176,GNAS-AS1,Non Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporter assay",up-regulated,31267263.0,,1.0
177,GNAS-AS1,Non Small Cell Lung Cancer,"Microarray, qPCR etc.",up-regulated,25394782.0,,1.0
178,H19,Lung Cancer,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown",differential expression,29950144.0,,3.0
179,H19,Lung Cancer,"qPCR, Luciferase reporter assay, Western blot",up-regulated,30747209.0,,3.0
180,H19,Lung Cancer,"RT-PCR , Western blot etc.",up-regulated,31190899.0,,3.0
181,H19,Lung Cancer,"qRT-PCR , Luciferase reporter assay , Western blot etc.",up-regulated,31187349.0,,3.0
182,H19,Non Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporter assay, other",up-regulated,30280776.0,,3.0
183,H19,lung cancer,"PCR, other",,30219045.0,,3.0
184,H19,Non Small Cell Lung Cancer,"qPCR, Western blo, Luciferase reporter assay, other",up-regulated,30214583.0,,3.0
185,H19,non small cell lung cancer,"qPCR, other",,31424642.0,,3.0
186,H19,Non Small Cell Lung Cancer,"qPCR, Western blot, in vitro knockdown, RIP, etc.",up-regulated,30542738.0,,3.0
187,H19,Lung Adenocarcinoma,"qPCR, Western blot, in vitro knockdown, etc.",up-regulated,31503013.0,,3.0
188,H19,Lung Adenocarcinoma,"qPCR, Western blot, Luciferase reporter assay, RNA interference",up-regulated,31317666.0,,3.0
189,H19,Non Small Cell Lung Cancer,"qPCR, Luciferase reporter assay",up-regulated,31219199.0,,3.0
190,H19,Small Cell Lung Cancer,"qPCR, Northern blot etc.",up-regulated,8674037.0,,3.0
191,H19,Lung Adenocarcinoma,"qPCR, RNAi, Western blot, Flow cytometry assay etc.",up-regulated,27911863.0,,3.0
192,H19,Lung Cancer,qPCR etc.,up-regulated,29470951.0,,3.0
193,H19,Lung Cancer,qPCR etc.,up-regulated,29731641.0,,3.0
194,H19,Lung Cancer,qPCR etc.,down-regulated,24063685.0,,3.0
195,H19,Lung Cancer,qPCR etc.,up-regulated,16707459.0,,3.0
196,H19,Non Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporter assay etc.",up-regulated,29693721.0,,3.0
197,H19,Non Small Cell Lung Cancer,"qPCR, RNAi, ChIP, Luciferase reporter assay, Flow cytometry assay etc.",up-regulated,26722426.0,,3.0
198,H19,Non Small Cell Lung Cancer,qPCR etc.,up-regulated,28121347.0,,3.0
199,H19,Non Small Cell Lung Cancer,"qPCR, RNAi, Western blot, Cell migration and invasion assay etc.",differential expression,27607135.0,,3.0
200,H19,Non Small Cell Lung Cancer,"Microarray, qPCR, Cell proliferation assay etc.",up-regulated,25482516.0,,3.0
201,H19,Non Small Cell Lung Cancer,"qPCR, RNAi, ChIP, Luciferase reporter assay etc.",up-regulated,26482621.0,,3.0
202,H19,Lung Cancer,"qPCR, Western blot etc.",up-regulated,29219208.0,,3.0
203,H19,Non Small Cell Lung Cancer,qPCR etc.,up-regulated,28799568.0,,3.0
204,H19,Lung Cancer,"qPCR, etc.",up-regulated,29950144.0,,3.0
205,HAGLR,Lung Adenocarcinoma,"Microarray, qPCR , in vitro knockdown , Western blot , RIP etc.",down-regulated,31194977.0,,12.0
206,HAGLR,Non Small Cell Lung Cancer,"qPCR, Western blot etc.",up-regulated,28443464.0,,12.0
207,HAGLROS,Lung Cancer,"qPCR, Luciferase reporter assay, in vitro knockdown",up-regulated,31378893.0,,1.0
208,HAND2-AS1,Non Small Cell Lung Cancer,"qPCR, Western blot, RIP, etc.",down-regulated,30509963.0,,11.0
209,HAS2-AS1,Non Small Cell Lung Cancer,"qPCR, Western blot, RIP etc",up-regulated,32269726.0,,1.0
210,HCP5,Non Small Cell Lung Cancer,"qPCR, Western blot",up-regulated,32104093.0,,1.0
211,HCP5,Lung Adenocarcinoma,"qRT-PCR, in vitro knockdown, Western blot analysis, Chromatin immunoprecipitation etc.",up-regulated,31131047.0,,1.0
212,HCP5,Lung Adenocarcinoma,qPCR,down-regulated,28793054.0,,1.0
213,HIF1A-AS1,Non Small Cell Lung Cancer,qPCR etc.,up-regulated,26339353.0,,1.0
214,HLA-F-AS1,Lung Adenocarcinoma,"Microarray, qPCR",down-regulated,30151992.0,,2.0
215,HMLINCRNA717,Non Small Cell Lung Cancer,qPCR etc.,down-regulated,25674259.0,,2.0
216,HMMR-AS1,Lung Adenocarcinoma,"qRT-PCR , Luciferase reporter assay , Western blot , in vitro knockdown etc.",up-regulated,31128573.0,,1.0
217,HNF1A-AS1,Non Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporter assay",up-regulated,31243821.0,,1.0
218,HNF1A-AS1,Lung Adenocarcinoma,"qPCR, RNAi, Western blot, RIP etc.",up-regulated,25863539.0,,1.0
219,HNF1A-AS1,Non Small Cell Lung Cancer,"qRT-PCR, Luciferase reporter assay",up-regulated,29289833.0,,1.0
220,HOST2,Non Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporter assay etc.",up-regulated,31799663.0,,1.0
221,HOTAIR,Non Small Cell Lung Cancer,"qPCR, Western blot",up-regulated,29805510.0,,3.0
222,HOTAIR,Lung Cancer,"qPCR, Luciferase reporter assay, RIP etc.",differential expressed,32248643.0,,3.0
223,HOTAIR,Non Small Cell Lung Cancer,"qPCR, Western blot",up-regulated,30720199.0,,3.0
224,HOTAIR,Small Cell Lung Cancer,"qRT-PCR, Western blotting analysis, Luciferase reporter assays",up-regulated,31934137.0,,3.0
225,HOTAIR,Non Small Cell Lung Cancer,"RT-PCR , Northern blot etc.",up-regulated,31173294.0,,3.0
226,HOTAIR,Lung Cancer,"qPCR, Western blot, Luciferase reporter assay",up-regulated,30047193.0,,3.0
227,HOTAIR,Lung Cancer,"qPCR, Western blot, RIP, other",up-regulated,30223276.0,,3.0
228,HOTAIR,Lung Cancer,"qPCR, Western blot, Luciferase reporter assay, RIP, etc.",down-regulated,31475459.0,,3.0
229,HOTAIR,Non Small Cell Lung Cancer,qPCR,up-regulated,28784052.0,,3.0
230,HOTAIR,Small Cell Lung Cancer,"qPCR, RNAi, Western blot, RIP, Flow cytometry assay etc.",up-regulated,26707824.0,,3.0
231,HOTAIR,Small Cell Lung Cancer,"qPCR, RNAi etc.",up-regulated,24591352.0,,3.0
232,HOTAIR,Lung Cancer,"qPCR, Western blot, Flow cytometry assay etc.",up-regulated,27186394.0,,3.0
233,HOTAIR,Lung Adenocarcinoma,"qPCR, Western blot, in vitro knockdown, RNAi",up-regulated,29467862.0,,3.0
234,HOTAIR,Lung Cancer,"qPCR, RNAi etc.",up-regulated,25010625.0,,3.0
235,HOTAIR,Lung Adenocarcinoma,"qPCR, RNAi, Western blot, Luciferase reporter assay, MTT assay etc.",up-regulated,27460077.0,,3.0
236,HOTAIR,Lung Cancer,"RT-qPCR, Western blot, in vitro knockdown",up-regulated,29080835.0,,3.0
237,HOTAIR,Lung Adenocarcinoma,"qPCR, RNAi etc.",up-regulated,26658322.0,,3.0
238,HOTAIR,Lung Adenocarcinoma,"qPCR, RNAi, Western blot etc.",up-regulated,24155936.0,,3.0
239,HOTAIR,Lung Cancer,qPCR etc.,up-regulated,23668363.0,,3.0
240,HOTAIR,Non Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporter assay etc.",up-regulated,29187267.0,,3.0
241,HOTAIR,Non Small Cell Lung Cancer,"qPCR, RNAi, Western blot, Flow cytometry assay etc.",up-regulated,26962687.0,,3.0
242,HOTAIR,Non Small Cell Lung Cancer,"qPCR, Western blot etc.",up-regulated,29470986.0,,3.0
243,HOTAIR,Non Small Cell Lung Cancer,qPCR etc.,up-regulated,28121347.0,,3.0
244,HOTAIR,Non Small Cell Lung Cancer,"qPCR, Cell transfection, Western blot etc.",up-regulated,28066612.0,,3.0
245,HOTAIR,Non Small Cell Lung Cancer,"qPCR, RNAi, Western blot, Luciferase reporter assay etc.",up-regulated,26088446.0,,3.0
246,HOTAIR,Non Small Cell Lung Cancer,"Microarray, qPCR, Cell proliferation assay etc.",down-regulated,25482516.0,,3.0
247,HOTAIR,Non Small Cell Lung Cancer,"qPCR, Western blot, ChIP, Cell proliferation assay etc.",up-regulated,27695348.0,,3.0
248,HOTAIR,Non Small Cell Lung Cancer,qPCR etc.,up-regulated,23743197.0,,3.0
249,HOTAIR,Non Small Cell Lung Cancer,"qPCR, RNAi, Western blot etc.",up-regulated,24103700.0,,3.0
250,HOTAIR,Non Small Cell Lung Cancer,"qPCR, Western blot etc.",up-regulated,29805510.0,,3.0
251,HOTAIR,Small Cell Lung Cancer,"qPCR, Western blot, etc.",up-regulated,30596070.0,,3.0
252,HOTAIRM1,Lung Cancer,qRT-PCR,down-regulated,32038606.0,,2.0
253,HOTAIRM1,Non Small Cell Lung Cancer,qRT-PCR,up-regulated,31880484.0,,2.0
254,HOTAIRM1,Lung Adenocarcinoma,qPCR etc.,down-regulated,29662483.0,,2.0
255,HOTTIP,Non Small Cell Lung Cancer,RNA-seq,up-regulated,30819158.0,,1.0
256,HOTTIP,Non Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporter assay, RIP, other",up-regulated,31422060.0,,1.0
257,HOTTIP,Small Cell Lung Cancer,"Microarray, qPCR, Western blot, RIP, Luciferase reporter assay etc.",up-regulated,29041935.0,,1.0
258,HOTTIP,Lung Adenocarcinoma,"qPCR, Western blot",up-regulated,29272003.0,,1.0
259,HOTTIP,Non Small Cell Lung Cancer,"qPCR, RNAi, Flow cytometry assay etc.",up-regulated,27347311.0,,1.0
260,HOTTIP,Lung Cancer,"qPCR, RNAi etc.",up-regulated,26265284.0,,1.0
261,HOTTIP,Small Cell Lung Cancer,"Microarray,  qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RNAi, RIP",up-regulated,29367594.0,,1.0
262,HOXA-AS2,Non Small Cell Lung Cancer,qRT-PCR,up-regulated,32096154.0,,1.0
263,HOXA-AS2,Non Small Cell Lung Cancer,"qRT-PCR, in vitro knockdown, RIP etc.",up-regulated,31064819.0,,1.0
264,HOXA-AS2,Non Small Cell Lung Cancer,"qPCR, Western blot",up-regulated,31389597.0,,1.0
265,HOXA-AS2,Non Small Cell Lung Cancer,"qPCR, Western blot",up-regulated,31210310.0,,1.0
266,HOXA-AS3,Lung Adenocarcinoma,"qPCR, Western blot, in vitro knockdown, RIP",up-regulated,29899328.0,,2.0
267,HOXA-AS3,Lung Adenocarcinoma,"qPCR, Western blot, RIP, ChIP, etc.",up-regulated,29899328.0,,2.0
268,HOXA10-AS,Lung Adenocarcinoma,"qPCR, Western blot, Luciferase reporter assay etc.",up-regulated,29729275.0,,1.0
269,HOXA11-AS,Non Small Cell Lung Cancer,"RT-qPCR, Western blot Assay, Luciferase Reporter Assay",up-regulated,31908486.0,,1.0
270,HOXA11-AS,Lung Adenocarcinoma,"qPCR, Western blot, RIP, Dual luciferase reporter assay",up-regulated,30099826.0,,1.0
271,HOXA11-AS,Lung Cancer,qPCR etc.,up-regulated,29616096.0,,1.0
272,HOXA11-AS,Non Small Cell Lung Cancer,qPCR etc.,up-regulated,28717185.0,,1.0
273,HOXA11-AS,Non Small Cell Lung Cancer,"qPCR, Western blot etc.",up-regulated,29034803.0,,1.0
274,HOXA11-AS,Non Small Cell Lung Cancer,"qPCR, RIP, Western blotting etc.",up-regulated,28615992.0,,1.0
275,HOXB-AS3,Lung Cancer,"qRT-PCR, Western blot",up-regulated,32039488.0,,8.0
276,"HOXD-AS1",Non Small Cell Lung Cancer,"qPCR, Western blot etc.",up-regulated,29033588.0,,12.0
277,HSPC324,Lung Adenocarcinoma,RT-qPCR,up-regulated,32068121.0,,1.0
278,HULC,Lung Squamous Cell Carcinoma,"qPCR, Western blot, other",down-regulated,31448453.0,,1.0
279,HULC,Non Small Cell Lung Cancer,"qPCR, Western blot, etc.",up-regulated,30575912.0,,1.0
280,IGF2AS,Non Small Cell Lung Cancer,"qPCR, Western blot",down-regulated,28471495.0,,2.0
281,IRAIN,Non Small Cell Lung Cancer,"qPCR, RNAi, Cell proliferation assay, Cell migration assay etc.",up-regulated,26722412.0,,1.0
282,"JHDM1D-AS1",Non Small Cell Lung Cancer,"PCR, Western blot, RIP",up-regulated,31739208.0,,1.0
283,JPX,Lung Cancer,"RT-qPCR, Luciferase reporter assay, western blotting",up-regulated,31941509.0,,1.0
284,JPX,Non Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP",up-regulated,31253987.0,,1.0
285,KCNK15-AS1,Lung Cancer,"qPCR, Western blot etc.",up-regulated,31788071.0,,1.0
286,KCNQ1OT1,Non Small Cell Lung Cancer,"qPCR, etc.",up-regulated,31486494.0,,1.0
287,KCNQ1OT1,Non Small Cell Lung Cancer,qPCR etc.,up-regulated,29504267.0,,1.0
288,KCNQ1OT1,Lung Adenocarcinoma,"qPCR, Western blot etc.",up-regulated,28600629.0,,1.0
289,"KDM5BAS1",Non Small Cell Lung Cancer,qPCR,up-regulated,31562647.0,,2.0
290,LBX2-AS1,Non Small Cell Lung Cancer,"qPCR, western blot",up-regulated,31539129.0,,2.0
291,LCAL1,Lung Cancer,qPCR,up-regulated,30741368.0,,1.0
292,LCAL1,Lung Cancer,"RNA-seq, qPCR, RNAi etc.",up-regulated,25116943.0,,1.0
293,LEF1-AS1,Lung Cancer,"qPCR, Luciferase reporter assay, Western blot",up-regulated,30734202.0,,2.0
294,LEF1-AS1,Non Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporter assay, RIP",up-regulated,31386568.0,,2.0
295,LIMD1-AS1,Non Small Cell Lung Cancer,"qPCR, RIP etc.",down-regulated,32239804.0,,1.0
296,LIN28B-AS1,Lung Adenocarcinoma,"qPCR, Microarray, RIP, other",up-regulated,30353165.0,,1.0
297,LINC-ITGB1 (IATPR),Non Small Cell Lung Cancer,"qPCR, Western blot, in vitro knockdown, etc.",up-regulated,30485693.0,,1.0
298,LINC-PINT,Lung Cancer,"qRT-PCR, Western blot, RIP",down-regulated,31981466.0,,13.0
299,LINC-PINT,Lung Adenocarcinoma,"qPCR, microarry, RIP etc.",down-regulated,29078818.0,,13.0
300,LINC-ROR,Lung Adenocarcinoma,"qPCR, Western blot, RIP etc.",up-regulated,28388536.0,,2.0
301,LINC-ROR,Non Small Cell Lung Cancer,"qPCR, Western blot, MIT etc.",up-regulated,28459375.0,,2.0
302,LINC-ROR,Lung Cancer,qPCR,up-regulated,29028092.0,,2.0
303,LINC-ROR,Lung Cancer,"qPCR, Western blot",up-regulated,28516515.0,,2.0
304,LINC-UFC1 (LOC112543491),Non Small Cell Lung Cancer,"qPCR, Western blot, RIP etc.",up-regulated,32242003.0,,1.0
305,"LINC00035",Lung Adenocarcinoma,"qPCR, RNAi, Cell proliferation assay etc.",down-regulated,27797003.0,,1.0
306,"LINC00035",Lung Squamous Cell Carcinoma,"qPCR, RNAi, Cell proliferation assay etc.",down-regulated,27797003.0,,1.0
307,LINC00113,Lung Adenocarcinoma,"Microarray, qPCR",up-regulated,30151992.0,,1.0
308,LINC00152 (CYTOR),Lung Adenocarcinoma,"qPCR, RNAi, Western blot, RIP, ChIP, Flow cytometry assay, Cell proliferation assay etc.",up-regulated,28109288.0,,5.0
309,LINC00152 (CYTOR),Lung Cancer,"qPCR, Microarray etc.",up-regulated,28592840.0,,5.0
310,LINC00152 (CYTOR),Lung Adenocarcinoma,qPCR etc.,up-regulated,28819405.0,,5.0
311,LINC00152 (CYTOR),Lung Cancer,qPCR etc.,up-regulated,28787699.0,,5.0
312,LINC00163,Lung Cancer,"qPCR, Western blot, in vitro knockdown, RIP, etc.",down-regulated,30662806.0,,1.0
313,LINC00173,Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP, etc.",up-regulated,31477834.0,,2.0
314,LINC00210,Non Small Cell Lung Cancer,Luciferase reporter assay etc,up-regulated,32266029.0,,1.0
315,LINC00221,Non Small Cell Lung Cancer,"qRT-PCR, Western blotting etc.",up-regulated,31029744.0,,1.0
316,LINC00222,Lung Adenocarcinoma,"qPCR, Western blot",down-regulated,29990868.0,,1.0
317,LINC00222,Lung Adenocarcinoma,"PCR, Western blot analysis",down-regulated,29990868.0,,1.0
318,LINC00243,Non Small Cell Lung Cancer,"qRT-PCR , Luciferase reporter assay , Western blot , in vitro knockdown etc.",up-regulated,31595421.0,,1.0
319,LINC00261,Non Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporter assay etc.",down-regulated,32305053.0,,1.0
320,LINC00261,Non Small Cell Lung Cancer,"qPCR, Western blot etc",down-regulated,31772674.0,,1.0
321,LINC00261,Non Small Cell Lung Cancer,"qRT-PCR , Western blot , RIP , in vitro knockdown etc.",down-regulated,31115010.0,,1.0
322,LINC00261,Lung Cancer,"qPCR, etc.",down-regulated,30597925.0,,1.0
323,LINC00261,Non Small Cell Lung Cancer,qPCR,down-regulated,29272004.0,,1.0
324,LINC00261,Non Small Cell Lung Cancer,"Microarray, qPCR etc.",down-regulated,25590602.0,,1.0
325,"LINC00277",Non Small Cell Lung Cancer,"Microarray, qPCR, RNAi, Cell proliferation assay etc.",down-regulated,28040594.0,,1.0
326,LINC00312,Lung Adenocarcinoma,"qPCR, Western blot, other",up-regulated,30470227.0,,1.0
327,LINC00312,Non Small Cell Lung Cancer,"qPCR, RNAi, ChIP, Cell proliferation assay etc.",down-regulated,28338293.0,,1.0
328,LINC00319,Lung Cancer,"qPCR, Western blot",up-regulated,28800794.0,,1.0
329,LINC00319,Lung Adenocarcinoma,"qPCR, Luciferase reporter assay etc.",up-regulated,29408583.0,,1.0
330,LINC00324,Lung Adenocarcinoma,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, etc.",up-regulated,30556874.0,,1.0
331,LINC00336,Lung Cancer,"qPCR, Luciferase reporter assay, RIP, Western blot",up-regulated,30787392.0,,1.0
332,LINC00337,Non Small Cell Lung Cancer,"qPCR, Western blot, RIP",up-regulated,31632575.0,,1.0
333,LINC00339,Non Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporter assay, RIP",up-regulated,29906749.0,,6.0
334,LINC00339,Non Small Cell Lung Cancer,"qPCR, Western blot, RIP, Luciferase reporter assays, etc.",up-regulated,29906749.0,,6.0
335,LINC00342,Non Small Cell Lung Cancer,"qPCR, Luciferase reporter assay",up-regulated,31539128.0,,1.0
336,LINC00342,Non Small Cell Lung Cancer,"Microarray, qPCR, RNAi, Western blot etc.",up-regulated,27299310.0,,1.0
337,LINC00355,Lung Adenocarcinoma,"Dual luciferase reporter gene assay, RIP, RT-qPCR, Western blot analysis",up-regulated,31689506.0,,1.0
338,LINC00426,Non Small Cell Lung Cancer,qPCR,down-regulated,31691516.0,,1.0
339,LINC00460,Lung Adenocarcinoma,"qPCR, Western blot etc",up-regulated,31789388.0,,2.0
340,LINC00460,Lung Adenocarcinoma,"qPCR, Luciferase reporter assay, other",up-regulated,30359741.0,,2.0
341,LINC00460,Non Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporter assay, etc.",up-regulated,30601026.0,,2.0
342,LINC00460,Non Small Cell Lung Cancer,qPCR etc.,up-regulated,29409808.0,,2.0
343,LINC00461,Lung Adenocarcinoma,"Dual luciferase reporter gene assay, RIP, RT-qPCR, Western blot analysis",up-regulated,31967713.0,,14.0
