1452,CDKN2B-AS1,CDKN2B antisense RNA 1
1453,CDKN2B-AS1,ANRIL
1454,CDKN2B-AS1,RP11-145E5.4
1455,CDKN2B-AS1,NCRNA00089
1456,CDKN2B-AS1,p15AS
1457,CDKN2B-AS1,CDKN2B-AS
1458,CDKN2B-AS1,PCAT12
1459,CDKN2B-AS1,antisense RNA in the INK4 locus
1460,CDKN2B-AS1,non-protein coding RNA 89
1461,CDKN2B-AS1,p15 antisense RNA
1462,CDKN2B-AS1,CDKN2B antisense RNA (non-protein coding)
1463,CDKN2B-AS1,prostate cancer associated transcript 12
1464,CDKN2B-AS1,CDKN2BAS
1465,CDKN2B-AS1,CDKN2B antisense RNA 1 (non-protein coding)
1466,CDKN2B-AS1,antisense noncoding RNA in the INK4 locus
1467,CDKN2B-AS1,CDKN2B-AS1
1468,CDKN2B-AS1,HSALNG0070397
1469,CDKN2B-AS1,NONHSAG051899.2
1470,DDN-AS1,CAT1507
1471,DLG1-AS1,DLG1 antisense RNA 1
1472,DLG1-AS1,DLG1 antisense RNA 1 (non-protein coding)
1473,DLG1-AS1,NONHSAG037144.2
1474,DLG1-AS1,HSALNG0032000
1475,DLG1-AS1,DLG1-AS1
1476,FALEC,focally amplified long non-coding RNA in epithelial cancer
1477,FALEC,ncRNA-a1
1478,FALEC,FAL1
1479,FALEC,focally amplified lncRNA on chromosome 1
1480,FALEC,long intergenic non-protein coding RNA 568
1481,FALEC,LINC00568
1482,FALEC,noncoding RNA-activating 1
1483,FALEC,NONHSAG002854.2
1484,FALEC,HSALNG0007045
1485,FALEC,FALEC
1486,GAS5-AS1,GAS5 antisense RNA 1
1487,GAS5-AS1,GAS5 antisense RNA 1 (non-protein coding)
1488,GAS5-AS1,HSALNG0008546
1489,GAS5-AS1,NONHSAG003505.2
1490,GAS5-AS1,GAS5-AS1
1491,GATA6-AS,BM742401
1492,GATA6-AS, locus5689
1493,HOXD-AS1 (HAGLR),Mdgt
1494,HOXD-AS1 (HAGLR), HOXD-AS1
1495,HOXD-AS1 (HAGLR), MIR7704HG
1496,LINC-POU3F3 PANTRI1,LINC01158
1497,LINC-POU3F3 PANTRI1, linc-Brn1a
1498,LINC-POU3F3 PANTRI1, linc-POU3F3
1499,LINC00037,DiGeorge syndrome critical region gene 5
1500,LINC00037,NCRNA00037
1501,LINC00037,LINC00037
1502,LINC00037,X91348
1503,LINC00037,DGS-A
1504,LINC00037,POM121L5P
1505,LINC00037,DGS-B
1506,LINC00037,non-protein coding RNA 37
1507,LINC00037,long intergenic non-protein coding RNA 37
1508,LINC00037,DiGeorge syndrome critical region gene 5 (non-protein coding)
1509,LINC00037,DiGeorge syndrome critical region gene 9
1510,LINC00037,DiGeorge syndrome critical region gene 9 (non-protein coding)
1511,LINC00037,DiGeorge syndrome critical region gene 10
1512,LINC00037,DiGeorge syndrome critical region gene 10 (non-protein coding)
1513,LINC00037,DGCR10
1514,LINC00037,DGCR9
1515,LINC00037,DiGeorge syndrome gene A
1516,LINC00037,DiGeorge syndrome gene B
1517,LINC00037,cadherin EGF LAG seven-pass G-type receptor 1 pseudogene
1518,LINC00037,HSALNG0133982
1519,LINC00037,lnc-DGCR6-6
1520,LINC00037,NONHSAG033246.2
1521,LINC00037,HSALNG0133981
1522,LINC00037,HSALNG0133989
1523,LINC00037,HSALNG0133987
1524,LINC00052,TMEM83
1525,LINC00052, NCRNA00052
1526,LINC00152 CYTOR,C2orf59
1527,LINC00152 CYTOR, LINC00152
1528,LINC00152 CYTOR, NCRNA00152
1529,LINC00277 EWSAT1,TMEM84
1530,LINC00277 EWSAT1, LINC00277
1531,LINC00277 EWSAT1, NCRNA00277
1532,LINC00518,C6orf218
1533,LINC00958 BLACAT2,BLACAT2
1534,LINC01101,long intergenic non-protein coding RNA 1101
1535,LINC01101,FLJ14816
1536,LINC01101,HSALNG0141631
1537,LINC01101,lnc-TMEM185B-12
1538,LINC01139,LINKA
1539,LINC01139, LINK-A
1540,LINC01305,long intergenic non-protein coding RNA 1305
1541,LINC01305,NONHSAG029861.2
1542,LINC01305,HSALNG0020489
1543,LINC01305,LINC01305
1544,LINC01535,long intergenic non-protein coding RNA 1535
1545,LINC01535,HSALNG0125829
1546,LINC01535,LINC01535
1547,LINC01535,NONHSAG025683.2
1548,LINC01783,long intergenic non-protein coding RNA 1783
1549,LINC01783,LINC01783
1550,LINC01783,NONHSAG000479.2
1551,LINC01783,HSALNG0001188
1552,lnc-LIF-AS,Lnc-LIF-AS
1553,lncRNA-LET,lncRNA-LET
1554,lncRNA-MIF ODC1-DT       ,lncRNA-MIF
1555,lncRNA-NEF,LINC01384
1556,lncRNA-NEF, lncRNA-NEF
1557,lncRNA-SRA1 LINC00673,SLNCR
1558,lncRNA-SRA1 LINC00673, SLNCR1
1559,lncRNA-SRA1 LINC00673, ERRLR01
1560,lncRNA-SRA1 LINC00673, HILNC75
1561,lncRNA-SRA1 LINC00673, LUCAIR1
1562,lncRNA-SRA1 LINC00673, HI-LNC75
1563,loc285194 TUSC7,LSAMPAS3
1564,loc285194 TUSC7, LINC00902
1565,loc285194 TUSC7, LSAMP-AS1
1566,loc285194 TUSC7, LSAMP-AS3
1567,loc285194 TUSC7, NCRNA00295
1568,LOC554202 (MIR31HG),LncHIFCAR
1569,LOC554202 (MIR31HG), hsa-lnc-31
1570,MFI2-AS1 MELTF-AS1,MFI2-AS1
1571,MIR205HG,NPC-A-5
1572,MIR205HG, LINC00510
1573,MIR210HG,MIR210 host gene
1574,MIR210HG,MIR210 host gene (non-protein coding)
1575,MIR210HG,NONHSAG007324.2
1576,MIR210HG,HSALNG0081992
1577,MIR210HG,MIR210HG
1578,NR_024008.1 WWC2-AS2,C4orf38
1579,NR_034077.1 THAP9-AS1_Variant 3,alpha-2-macroglobulin pseudogene 1
1580,NR_034077.1 THAP9-AS1_Variant 3,alpha-2-macroglobulin pseudogene
1581,NR_034077.1 THAP9-AS1_Variant 3,A2MP
1582,NR_034077.1 THAP9-AS1_Variant 3,pregnancy-zone protein pseudogene
1583,NR_037793.1 LRR1_Variant 5,alpha-1-B glycoprotein
1584,NR_037793.1 LRR1_Variant 5,A1B
1585,NR_037793.1 LRR1_Variant 5,ABG
1586,NR_037793.1 LRR1_Variant 5,GAB
1587,NR_037793.1 LRR1_Variant 5,HYST2477
1588,NR_037793.1 LRR1_Variant 5,alpha-1B-glycoprotein
1589,NR_037793.1 LRR1_Variant 5,HEL-S-163pA
1590,NR_037793.1 LRR1_Variant 5,epididymis secretory sperm binding protein Li 163pA
1591,NR_037793.1 LRR1_Variant 5,Alpha-1B-glycoprotein
1592,NR_037793.1 LRR1_Variant 5,Alpha-1-B glycoprotein
1593,NR_038940.1  SH3PXD2A-AS1,SH3PXD2A antisense RNA 1
1594,NR_038940.1  SH3PXD2A-AS1,HSALNG0080389
1595,NR_038940.1  SH3PXD2A-AS1,NONHSAG006784.2
1596,NR_038940.1  SH3PXD2A-AS1,SH3PXD2A-AS1
1597,NR_047677.1  TARS1_Variant 5,alpha-1-B glycoprotein
1598,NR_047677.1  TARS1_Variant 5,A1B
1599,NR_047677.1  TARS1_Variant 5,ABG
1600,NR_047677.1  TARS1_Variant 5,GAB
1601,NR_047677.1  TARS1_Variant 5,HYST2477
1602,NR_047677.1  TARS1_Variant 5,alpha-1B-glycoprotein
1603,NR_047677.1  TARS1_Variant 5,HEL-S-163pA
1604,NR_047677.1  TARS1_Variant 5,epididymis secretory sperm binding protein Li 163pA
1605,NR_047677.1  TARS1_Variant 5,Alpha-1B-glycoprotein
1606,NR_047677.1  TARS1_Variant 5,Alpha-1-B glycoprotein
1607,PTCSC3,papillary thyroid carcinoma susceptibility candidate 3
1608,PTCSC3,papillary thyroid carcinoma susceptibility candidate 3 (non-protein coding)
1609,PTCSC3,HSALNG0100636
1610,PTCSC3,PTCSC3
1611,PTCSC3,NONHSAG014723.2
1612,SNHG4,U19H
1613,SNHG4, NCRNA00059
1614,SNHG8,LINC00060
1615,SNHG8, NCRNA00060
1616,SOX2OT,SOX2OT
1617,SOX2OT, NCRNA00043
1618,STXBP5-AS1,STXBP5 antisense RNA 1
1619,STXBP5-AS1,STXBP5 antisense RNA 1 (non-protein coding)
1620,STXBP5-AS1,NONHSAG045089.2
1621,STXBP5-AS1,HSALNG0054150
1622,STXBP5-AS1,STXBP5-AS1
1623,STXBP5-AS1,lnc-SHPRH-10
1624,STXBP5-AS1,HSALNG0054148
1625,STXBP5-AS1,HSALNG0054147
1626,STXBP5-AS1,HSALNG0054155
1627,TOB1-AS1,TOB1 antisense RNA 1
1628,TOB1-AS1,TOB1 antisense RNA 1 (non-protein coding)
1629,TOB1-AS1,TOB1-AS1
1630,TOB1-AS1,HSALNG0117344
1631,TOB1-AS1,NONHSAG022210.2
1632,TUSC8,LINC01071
1633,TUSC8, XLOC_010588
1634,WT1-AS,WIT1
1635,WT1-AS, WIT-1
1636,WT1-AS, WT1AS
1637,WT1-AS, WT1-AS1
1638,XLOC_000303 SLC44A3-AS1,LINC01057
1639,XLOC_000303 SLC44A3-AS1, XLOC_000303
1640,ZNF667-AS1,MORT
1641,AFDN-DT,HGC6.4
1642,AFDN-DT, XBP1SBM
1643,AFDN-DT, AFDN-AS1
1644,AFDN-DT, C6orf124
1645,AFDN-DT, MLLT4-AS1
1646,AFDN-DT, dJ431P23.3
1647,AKR7L,AFAR3
1648,AKR7L, AKR7A4
1649,AKR7L, AFB1-AR3
1650,AKR7L, AFB1-AR 3
1651,AP5M1,Mu5
1652,AP5M1, MuD
1653,AP5M1, MUDENG
1654,AP5M1, C14orf108
1655,ARAP1-AS1,CENTD2
1656,ARAP1-AS1, cnt-d2
1657,ARHGAP27P1,Rho GTPase activating protein 27 pseudogene 1
1658,ARHGAP27P1,loc146880
1659,ARHGAP27P1,SH3 domain containing 20 pseudogene
1660,ARHGAP5-AS1,C14orf128
1661,AWPPH,AGD2
1662,AWPPH, MORRBID
1663,AWPPH, LINC00978
1664,AWPPH, MIR4435-1HG
1665,AWPPH, lncRNA-AWPPH
1666,BLACAT2,BLACAT2
1667,BNC2-AS1,BNC2 antisense RNA 1
1668,BNC2-AS1,RP11-62F24.2
1669,BNC2-AS1,NONHSAG051833.2
1670,BNC2-AS1,BNC2-AS1
1671,BNC2-AS1,HSALNG0070213
1672,C21orF96,C21orf96
1673,CARLo-5,CARLO5
1674,CARLo-5, CARLo-5
1675,CARLo-5, onco-lncRNA-40
1676,CBR3-AS1,PlncRNA1
1677,CBR3-AS1, PlncRNA-1
1678,CCDC26,RAM
1679,CCHE1,CCHE1
1680,CCHE1, lncRNA-CCHE1
1681,CEBPA-AS1,CEBPA divergent transcript
1682,CEBPA-AS1,ADINR
1683,CEBPA-AS1,adipogenic differentiation induced noncoding RNA
1684,CEBPA-AS1,CEBPA antisense RNA 1 (non-protein coding)
1685,CEBPA-AS1,CEBPA antisense RNA 1
1686,CEBPA-AS1,CEBPA antisense RNA 1 (head to head)
1687,CEBPA-AS1,CEBPA-AS1
1688,CEBPA-AS1,HSALNG0125425
1689,CEBPA-AS1,CEBPA-DT
1690,CEBPA-AS1,NONHSAG025485.2
1691,CERNA2,HOST2
1692,CERNA2, lncRNA-HOST2
1693,CTC-497E21.4,C5orf66-AS1
1694,DCST1-AS1,DCST1 antisense RNA 1
1695,DCST1-AS1,RP11-307C12.11
1696,DCST1-AS1,DCST1-AS1
1697,DCST1-AS1,HSALNG0007463
1698,DCST1-AS1,NONHSAG003044.2
1699,DGCR9,DGCR9
1700,DGCR9, DGS-A
1701,DGCR9, DGS-B
1702,DGCR9, DGCR10
1703,DGCR9, LINC00037
1704,DGCR9, POM121L5P
1705,DGCR9, NCRNA00037
1706,DINO,DINO
1707,DKFZP434K028,DKFZP434K028
1708,DLEU2,ALT1
1709,DLEU2, DLB2
1710,DLEU2, LEU2
1711,DLEU2, RFP2
1712,DLEU2, BCMSUN
1713,DLEU2, RFP2OS
1714,DLEU2, MIR15AHG
1715,DLEU2, TRIM13OS
1716,DLEU2, LINC00022
1717,DLEU2, NCRNA00022
1718,DRAIC,"downregulated RNA in cancer, inhibitor of cell invasion and migration"
1719,DRAIC,downregulated RNA in androgen independent cells
1720,DRAIC,lnc-RPLP1-12
1721,DRAIC,HSALNG0106873
1722,DRAIC,HSALNG0106861
1723,DRAIC,HSALNG0106864
1724,DRAIC,HSALNG0106856
1725,DRAIC,NONHSAG017288.2
1726,DRAIC,NONHSAG017290.2
1727,DRAIC,HSALNG0106871
1728,DRAIC,NONHSAG017294.2
1729,DRAIC,HSALNG0106875
1730,DRAIC,HSALNG0106878
1731,DRAIC,HSALNG0106865
1732,EGFLAM-AS1,EGFLAM antisense RNA 1
1733,EGFLAM-AS1,lncRNA-LOWEG
1734,EGFLAM-AS1,CTD-2108O9.1
1735,EGFLAM-AS1,lncRNA low expressed in gastric cancer
1736,EGFLAM-AS1,EGFLAM antisense RNA 1 (non-protein coding)
1737,EGFLAM-AS1,NONHSAG040223.2
1738,EGFLAM-AS1,HSALNG0041277
1739,EGFLAM-AS1,EGFLAM-AS1
1740,EGFR-AS1,EGFR antisense RNA 1
1741,EGFR-AS1,EGFR-AS1
1742,EGFR-AS1,NONHSAG047620.2
1743,EGFR-AS1,HSALNG0058167
1744,EGFR-AS1,HSALNG0058166
1745,EGOT,EGO
1746,EGOT, NCRNA00190
1747,FAL1,FAL1
1748,FAL1, ncRNA-a1
1749,FAL1, LINC00568
1750,FLVCR1-AS1,LQK1
1751,FLVCR1-AS1, FLVCR1-AS1
1752,FLVCR1-AS1, NCRNA00292
1753,FOXCUT,LINC01379
1754,FOXCUT, TCONS_00011636
1755,GACAT1,LINC00876
1756,GACAT2,gastric cancer associated transcript 2
1757,GACAT2,HMlincRNA717
1758,GACAT2,MTCL1 antisense RNA 1
1759,GACAT2,gastric cancer associated transcript 2 (non-protein coding)
1760,GACAT2,MTCL1-AS1
1761,GACAT2,MTCL1AS1
1762,GACAT2,HSALNG0119881
1763,GACAT2,NONHSAG023313.2
1764,GACAT2,GACAT2
1765,GAS6-AS1,GAS6 antisense RNA 1
1766,GAS6-AS1,GAS6 antisense RNA 1 (non-protein coding)
1767,GAS6-AS1,GAS6-AS1
1768,GAS6-AS1,HSALNG0099625
1769,GAS6-AS1,NONHSAG014289.2
1770,"GASL1",GASL1
1771,"GASL1", GASAL1
1772,GATA6-AS1,BM742401
1773,GATA6-AS1, locus5689
1774,GCAWKR,gastric cancer associated WDR5 and KAT2A binding lncRNA
1775,GCAWKR,lnc-ALDH1A3-1
1776,GCAWKR,HSALNG0108602
1777,GCAWKR,NONHSAG018107.2
1778,GCRL1,GCRL1
1779,GCRL1, SMIM25
1780,GCRL1, LINC01272
1781,HCG11,bK14H9.3
1782,HCG11, CTA-14H9.3
1783,HCG18,HLA complex group 18
1784,HCG18,FLJ31598
1785,HCG18,FLJ25550
1786,HCG18,Em:AB014087.1
1787,HCG18,HLA complex group 18 (non-protein coding)
1788,HCG18,HSALNG0049132
1789,HCG18,NONHSAG046574.2
1790,HCG18,lnc-TRIM26-2
1791,HCG18,NONHSAG045872.2
1792,HCG18,NONHSAG043403.2
1793,HCG18,NONHSAG045570.2
1794,HCG18,NONHSAG046390.2
1795,HCG18,NONHSAG045682.2
1796,HCG18,NONHSAG046057.2
1797,HOXC-AS1,HOXC cluster antisense RNA 1
1798,HOXC-AS1,HOXC cluster antisense RNA 1 (non-protein coding)
1799,HOXC-AS1,HSALNG0091321
1800,HOXC-AS1,HOXC-AS1
1801,HOXC-AS1,NONHSAG011268.2
1802,HOXC-AS3,HOXC cluster antisense RNA 3
1803,HOXC-AS3,HOXC cluster antisense RNA 3 (non-protein coding)
1804,HOXC-AS3,HSALNG0091319
1805,HOXC-AS3,HOXC-AS3
1806,HOXC-AS3,NONHSAG011265.2
1807,HOXD-AS1,Mdgt
1808,HOXD-AS1, HOXD-AS1
1809,HOXD-AS1, MIR7704HG
1810,HRCEG,HRCEG
1811,IGF2AS,PEG8
1812,IGF2AS, IGF2AS
1813,IGF2AS, IGF2-AS1
1814,IGFL2-AS1,IGFL2 antisense RNA 1
1815,IGFL2-AS1,AC006262.5
1816,IGFL2-AS1,HSALNG0126654
1817,IGFL2-AS1,NONHSAG026072.2
1818,IGFL2-AS1,IGFL2-AS1
1819,IGFL2-AS1,HSALNG0126652
1820,ILF3-AS1,ILF3-AS1
1821,INHBA-AS1,INHBA antisense RNA 1
1822,INHBA-AS1,INHBA antisense RNA 1 (non-protein coding)
1823,INHBA-AS1,INHBA-AS1
1824,INHBA-AS1,NONHSAG047432.2
1825,INHBA-AS1,HSALNG0057479
1826,INHBA-AS1,NONHSAG047433.2
1827,INTS7,INT7
1828,INTS7, C1orf73
1829,"KCNKI5-ASI",KCNK15 and WISP2 antisense RNA 1
1830,"KCNKI5-ASI",RP11-445H22.4
1831,"KCNKI5-ASI",KCNK15 antisense RNA 1 (head to head)
1832,"KCNKI5-ASI",NONHSAG031840.2
1833,"KCNKI5-ASI",HSALNG0130331
1834,"KCNKI5-ASI",lnc-ADA-3
1835,"KCNKI5-ASI", KCNK15-AS1
1836,KRTAP5-AS1,KRTAP5-1/KRTAP5-2 antisense RNA 1
1837,KRTAP5-AS1,KRTAP5-AS1
1838,KRTAP5-AS1,HSALNG0082122
1839,KRTAP5-AS1,NONHSAG007380.2
1840,LBX2-AS1,LBX2 antisense RNA 1
1841,LBX2-AS1,LBX2 antisense RNA 1 (non-protein coding)
1842,LBX2-AS1,NONHSAG028225.2
1843,LBX2-AS1,HSALNG0016063
1844,LBX2-AS1,lnc-TTC31-4
1845,LINC-UBC1,BLACAT1 overlapping LEMD1 locus
1846,LINC-UBC1,linc-UBC1
1847,LINC-UBC1,LINC00912
1848,LINC-UBC1,onco-lncRNA-30
1849,LINC-UBC1,long intergenic noncoding RNA up-regulated in bladder cancer
1850,LINC-UBC1,long intergenic non-protein coding RNA 912
1851,LINC-UBC1,bladder cancer associated transcript 1 (non-protein coding)
1852,LINC-UBC1,bladder cancer associated transcript 1
1853,LINC-UBC1,NONHSAG004054.2
1854,LINC-UBC1,HSALNG0009941
1855,LINC-UBC1,BLACAT1
1856,LINC-UBC1,Bladder cancer-associated transcript 1
1857,LINC-UFC1,linc-UFC1
1858,LINC-UFC1,NONHSAG003243.2
1859,LINC-UFC1,lnc-NIT1-1
1860,LINC00152,C2orf59
1861,LINC00152, LINC00152
1862,LINC00152, NCRNA00152
1863,LINC00165,NLC1B
1864,LINC00165, NLC1-B
1865,LINC00165, C21orf135
1866,LINC00165, NCRNA00165
1867,LINC00337,C1orf211
1868,LINC00337, LINC00337
1869,LINC00337, NCRNA00337
1870,"LINC00346",C13orf29
1871,"LINC00346", LINC00346
1872,"LINC00346", NCRNA00346
1873,"LINC00346", PRECSIT
1874,LINC00365,long intergenic non-protein coding RNA 365
1875,LINC00365,NONHSAG013141.2
1876,LINC00365,LINC00365
1877,LINC00365,HSALNG0096092
1878,LINC00441,LINC00441
1879,LINC00441, ncRNA-RB1
1880,LINC00470,C18orf2
1881,LINC00477?,FAM191B
1882,LINC00477?, C12orf67
1883,LINC00619,C10orf136
1884,LINC00619, bA168P8.1
1885,LINC00628,long intergenic non-protein coding RNA 628
1886,LINC00628,HSALNG0009871
1887,LINC00628,LINC00628
1888,LINC00628,NONHSAG004026.2
1889,LINC00629,LINC00629A
1890,LINC00629, LINC00629B
1891,LINC00629, LINC00629C
1892,LINC00629, LINC00629D
1893,LINC00665,CIP2A-BP
1894,LINC00668,long intergenic non-protein coding RNA 668
1895,LINC00668,HSALNG0119819
1896,LINC00668,NONHSAG023287.2
1897,LINC00668,LINC00668
1898,LINC00673,SLNCR
1899,LINC00673, SLNCR1
1900,LINC00673, ERRLR01
1901,LINC00673, HILNC75
1902,LINC00673, LUCAIR1
1903,LINC00673, HI-LNC75
1904,LINC00682,long intergenic non-protein coding RNA 682
1905,LINC00682,HSALNG0034072
1906,LINC00682,LINC00682
1907,LINC00682,NONHSAG037830.2
1908,LINC00691,long intergenic non-protein coding RNA 691
1909,LINC00691,HSALNG0024708
1910,LINC00691,NONHSAG034611.2
1911,LINC00691,LINC00691
1912,LINC00703,long intergenic non-protein coding RNA 703
1913,LINC00703,NONHSAG005067.2
1914,LINC00703,HSALNG0075785
1915,LINC00703,LINC00703
1916,LINC00857,HUMT
1917,LINC00941,lncRNA-MUF
1918,LINC00958,BLACAT2
1919,LINC00974,long intergenic non-protein coding RNA 974
1920,LINC00974,NONHSAG021780.2
1921,LINC00974,LINC00974
1922,LINC00974,HSALNG0141637
1923,LINC00978,AGD2
1924,LINC00978, MORRBID
1925,LINC00978, LINC00978
1926,LINC00978, MIR4435-1HG
1927,LINC00978, lncRNA-AWPPH
1928,LINC00982,LINC00982
1929,LINC00982, lnc-dPrdm16
1930,LINC01071,LINC01071
1931,LINC01071, XLOC_010588
1932,"LINC01225",LINC01225
1933,"LINC01225", LDC1P
1934,LINC01272,GCRL1
1935,LINC01272, SMIM25
1936,LINC01272, LINC01272
1937,LINC01303,long intergenic non-protein coding RNA 1303
1938,LINC01303,LINC01303
1939,LINC01303,NONHSAG015176.2
1940,LINC01303,HSALNG0101771
1941,LINC01419,PRLH1
1942,LINC01419, LVCAT7
1943,LINC01419, TCONS_00014497
1944,LINC01436,long intergenic non-protein coding RNA 1436
1945,LINC01436,AP000688.8
1946,LINC01436,HSALNG0132900
1947,LINC01436,NONHSAG032761.2
1948,LINC01436,LINC01436
1949,LINC01606,long intergenic non-protein coding RNA 1606
1950,LINC01606,TCONS_l2_00027778
1951,LINC01606,NONHSAG050292.2
1952,LINC01606,HSALNG0065513
1953,LINC01606,LINC01606
1954,LINC01606,HSALNG0065515
1955,LINC01606,NONHSAG050294.2
1956,LINC01606,lnc-FAM110B-13
1957,LINC01793,long intergenic non-protein coding RNA 1793
1958,LINC01793,LINC01793
1959,LINC01793,HSALNG0015132
1960,LINC01793,NONHSAG027844.2
1961,LINC01939,long intergenic non-protein coding RNA 1939
1962,LINC01939,HSALNG0012435
1963,LINC01939,NONHSAG026794.2
1964,LINC01939,LINC01939
1965,LINC02407,LINC02407
1966,LINC02407, lncRNA-OG
1967,LINC02465,long intergenic non-protein coding RNA 2465
1968,LINC02465,HSALNG0037148
1969,LINC02465,NONHSAG038869.2
1970,LINC02465,LINC02465
1971,LINC02532,long intergenic non-protein coding RNA 2532
1972,LINC02532,HSALNG0052479
1973,LINC02532,LINC02532
1974,LINC02532,NONHSAG044512.2
1975,LINC02532,HSALNG0052482
1976,"lnc01614",LCAL4
1977,"lnc01614", LINC01614
1978,LOC100130476,lnc-TNFAIP3
1979,LOC101927497,BALR-2
1980,LOC285194,LSAMPAS3
1981,LOC285194, LINC00902
1982,LOC285194, LSAMP-AS1
1983,LOC285194, LSAMP-AS3
1984,LOC285194, NCRNA00295
1985,LOC553103,SLC22A5-AS1
1986,LOC554202,LncHIFCAR
1987,LOC554202, hsa-lnc-31
1988,MACC1-AS1,MACC1 antisense RNA 1
1989,MACC1-AS1,MACC1 antisense RNA 1 (non-protein coding)
1990,MACC1-AS1,HSALNG0056473
1991,MACC1-AS1,MACC1-AS1
1992,MACC1-AS1,NONHSAG047054.2
1993,MAFG-AS1,MAFG-AS1
1994,MANCR,LINC00704
1995,MAP3K20,MLK7-AS1
1996,MDC1-AS,MDC1-AS
1997,MEF2C-AS1,MEF2C antisense RNA 1
1998,MEF2C-AS1,CTC-454M9.1
1999,MEF2C-AS1,HSALNG0043383
2000,MEF2C-AS1,MEF2C-AS1
2001,MEF2C-AS1,NONHSAG040980.2
2002,MHRT,Myheart
2003,"MRUL",DMP1
2004,"MRUL", DMTF
2005,"MRUL", MRUL
2006,"MRUL", hDMP1
2007,"MRUL", DMTF1
2008,MSTO2P,MSTO2
2009,MT1JP,MT1
2010,MT1JP, MTB
2011,MT1JP, MT1J
2012,MT1JP, MT1NP
2013,"MTM",MTM
2014,"MTM", MT1DP
2015,MYLK-AS1,MYLK antisense RNA 1
2016,MYLK-AS1,MYLK antisense RNA 1 (non-protein coding)
2017,MYLK-AS1,HSALNG0028546
2018,MYLK-AS1,NONHSAG035913.2
2019,MYLK-AS1,lnc-SEC22A-14
2020,MYOSLID,"myocardin-induced smooth muscle lncRNA, inducer of differentiation"
2021,MYOSLID,MYOSLID
2022,MYOSLID,HSALNG0021858
2023,MYOSLID,NONHSAG030360.2
2024,MYOSLID,HSALNG0021850
2025,NALT1,NALT
2026,NALT1, LINC01573
2027,NALT1, MIR4674HG
2028,NALT1, TCONS_l2_00029132
2029,"NR027113",lncIHS
2030,"NR027113", NR027113
2031,"NR027113", PHACTR2-AS1_Variant 2
2032,"NR_003023",HBII-382
2033,"NR_003023", mgU2-25/61
2034,"NR_003023", SCARNA2
2035,"NR_003573",LPC2B
2036,"NR_003573", ANX2L2
2037,"NR_003573", ANX2P2
2038,"NR_003573", ANXA2P2
2039,"NR_015430",C14orf64
2040,"NR_015430", LINC01550_Variant 1
2041,"NR_024495",BMS1P6
2042,"NR_024495", BMS1LP2
2043,"NR_024495", BMS1LP6
2044,"NR_024495", bA144G6.1
2045,"NR_024495", BMS1P2
2046,"NR_026660",RPL19_4_829
2047,"NR_026660", RPL19P12
2048,"NR_026827",long intergenic non-protein coding RNA 839
2049,"NR_026827",HSALNG0077486
2050,"NR_026827",NONHSAG005687.2
2051,"NR_026827",LINC00839
2052,"NR_026827", LINC00839
2053,"NR_027028",alpha-2-macroglobulin pseudogene 1
2054,"NR_027028",alpha-2-macroglobulin pseudogene
2055,"NR_027028",A2MP
2056,"NR_027028",pregnancy-zone protein pseudogene
2057,"NR_027028", GUSBP1_Variant 3
2058,"NR_027169",TSAP19
2059,"NR_027169", C17orf45
2060,"NR_027169", NCRNA00188
2061,"NR_027169", FAM211A-AS1
2062,"NR_027169", LRRC75A-AS1
2063,"NR_027169", C17orf76-AS1
2064,"NR_027169", SNHG29_Variant 13
2065,"NR_027775",PMS7
2066,"NR_027775", PMS2L5
2067,"NR_027775", PMS2P5
2068,"NR_033449",TCF-1
2069,"NR_033449", TCF7_Variant 6
2070,"NR_033663",EPO-R
2071,"NR_033663", EPOR_Varaint 2
2072,OR3A4,OR24
2073,OR3A4, OR25
2074,OR3A4, OR3A4
2075,OR3A4, OR3A5P
2076,OR3A4, OLFRA05
2077,OR3A4, OLFRA06
2078,OR3A4, OR17-13
2079,OR3A4, OR17-16
2080,OR3A4, OR17-24
2081,OR3A4, OR17-25
2082,OTUB1-isoform2,OTB1
2083,OTUB1-isoform2, OTU1
2084,OTUB1-isoform2, HSPC263
2085,pancEts-1,pancEts-1
2086,PANDA,PANDA
2087,"PAPAS",H-PIP
2088,"PAPAS", PAPAS
2089,"PAPAS", CD2BP1
2090,"PAPAS", PSTPIP
2091,"PAPAS", CD2BP1L
2092,"PAPAS", CD2BP1S
2093,"PAPAS", PSTPIP1
2094,PCAT18,LINC01092
2095,PEG10,Huh7
2096,PEG10, PGSF1
2097,PEG10, C19orf30
2098,PEG10, LINC00306
2099,PEG10, NCRNA00306
2100,PEG10, uc002mbe.2
2101,PRSS21,ESP1
2102,PRSS21, ESP-1
2103,PRSS21, TEST1
2104,PRSS21, TESTISIN
2105,PTENP1,phosphatase and tensin homolog pseudogene 1
2106,PTENP1,PTEN2
2107,PTENP1,psiPTEN
2108,PTENP1,PTH2
2109,PTENP1,PTEN-rs
2110,PTENP1,PTENpg1
2111,PTENP1,phosphatase and tensin homolog pseudogene 1 (functional)
2112,PTENP1,PTEN/MMAC1 pseudogene
2113,PTENP1,"phosphatase and tensin homolog (mutated in multiple advanced cancers 1), pseudogene 1"
2114,PTENP1-AS,PTENP1as
2115,PTENP1-AS, PTENpg1-asRNA
2116,PTPRG-AS1,PTPRG antisense RNA 1
2117,PTPRG-AS1,PTPRG-AS1
